ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,duration,local_orig,proto,orig_bytes,resp_bytes,conn_state,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,client_initial_dcid,server_scid,label
1722971871.678424,CRAX7f3ofmUheg61Ng,192.168.1.4,37419,192.168.1.1,53,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.140895,CV556T18QzfsxgtECj,192.168.1.4,40972,152.199.5.184,443,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.497113,CIh70l4AEb7za1Ypx,192.168.1.4,41465,192.168.1.1,53,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.3819,CsvwY41B8FJccJKyya,192.168.1.4,33188,216.219.92.22,443,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971872.136435,CyoDbF3QPXPPp5lqTa,192.168.1.4,38183,192.168.1.1,53,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.381452,ChDNG84NU9nuXKUsI4,192.168.1.4,47651,192.168.1.1,53,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.586653,CzSnf52RkrTFOSfP6k,192.168.1.4,51048,192.168.1.1,53,4.7838230133,True,udp,1866,5059,SF,False,0,ShADadFRf,12,2474,11,5639,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.31489,Cr6iYj1pblUDTqfd3a,192.168.1.4,51298,192.168.1.1,53,0.0074951649,True,udp,30,195,SF,True,0,Dd,1,58,1,223,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.242633,CZGllM3UeFPPsciDPl,192.168.1.4,51787,192.168.1.1,53,0.02115798,True,udp,43,118,SF,True,0,Dd,1,71,1,146,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.104415,C8Jk6vWF5iSdlsha4,192.168.1.4,58910,35.168.53.250,443,0.02115798,True,udp,43,118,SF,True,0,Dd,1,71,1,146,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.520288,CJAJzF2ZjYPtgtf0Rf,192.168.1.4,42770,54.87.170.62,443,0.02115798,True,udp,43,118,SF,True,0,Dd,1,71,1,146,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.377959,CwlzCA4WCV8dT9fff4,192.168.1.4,51448,3.211.156.242,443,0.02115798,True,udp,43,118,SF,True,0,Dd,1,71,1,146,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.253461,Cbjo871jmPe4fuWBK9,192.168.1.4,53376,192.168.1.1,53,0.02115798,True,udp,43,118,SF,True,0,Dd,1,71,1,146,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.784834,CcS3Xs9HR7w7zPVa7,192.168.1.4,40418,174.137.133.32,443,0.02115798,True,udp,43,118,SF,True,0,Dd,1,71,1,146,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971869.226832,CjvKg32cFXl7KpKWy1,192.168.1.4,44020,192.168.1.1,53,0.0806701183,True,udp,36,117,SF,True,0,Dd,1,64,1,145,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.482664,CNybNwc61NlCHGGj6,192.168.1.4,37602,192.168.1.1,53,0.0806701183,True,udp,36,117,SF,True,0,Dd,1,64,1,145,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.567248,Cc51Mo4jRUWdmtyXQa,192.168.1.4,50485,192.168.1.1,53,0.0806701183,True,udp,36,117,SF,True,0,Dd,1,64,1,145,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.170482,CuUwsw1oy9QXfz1kR6,192.168.1.4,51948,172.253.115.156,443,0.0773541927,True,tcp,1868,6575,SF,False,0,ShADadFRfR,10,2372,8,6999,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.584554,C25lR2tsd2ZZNiUQ8,192.168.1.4,33904,35.239.64.48,443,0.0773541927,True,tcp,1868,6575,SF,False,0,ShADadFRfR,10,2372,8,6999,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.938662,C816W54rOLwU61pKLk,192.168.1.4,40456,174.137.133.32,443,0.0773541927,True,tcp,1868,6575,SF,False,0,ShADadFRfR,10,2372,8,6999,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.052028,CosP4L2gl1DDKXHNx5,192.168.1.4,49622,34.98.64.218,443,0.0773541927,True,tcp,1868,6575,SF,False,0,ShADadFRfR,10,2372,8,6999,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.508704,CONt7z1R67JwuNUTAj,192.168.1.4,57711,192.168.1.1,53,0.0773541927,True,udp,1868,6575,SF,False,0,ShADadFRfR,10,2372,8,6999,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.25849,Civegr1ILnQuiOGjE7,192.168.1.4,58716,192.168.1.1,53,0.0127358437,True,udp,49,110,SF,True,0,Dd,1,77,1,138,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.180685,CORkXm2HnIhevLSux4,192.168.1.4,37980,192.168.1.1,53,0.0127358437,True,udp,49,110,SF,True,0,Dd,1,77,1,138,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.912391,Ctw90OQoJIkMPOalc,192.168.1.4,44147,192.168.1.1,53,0.0127358437,True,udp,49,110,SF,True,0,Dd,1,77,1,138,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.618921,C69tCn1s5Nnibw1iMj,192.168.1.4,57140,192.168.1.1,53,0.0127358437,True,udp,49,110,SF,True,0,Dd,1,77,1,138,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971866.891525,CgokNy3qAdE2pqSSPk,192.168.1.4,54433,192.168.1.1,53,0.042085886,True,udp,30,351,SF,True,0,Dd,1,58,1,379,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.482676,CeH8Yp2J30N7WzYxNi,192.168.1.4,48891,192.168.1.1,53,0.042085886,True,udp,30,351,SF,True,0,Dd,1,58,1,379,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.422357,CF8JSaFQ8ODFKX4jj,192.168.1.4,40864,69.173.146.5,443,0.042085886,True,udp,30,351,SF,True,0,Dd,1,58,1,379,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.273324,ClhdMY207GNQbzij0c,192.168.1.4,41176,13.224.214.117,443,0.042085886,True,udp,30,351,SF,True,0,Dd,1,58,1,379,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.683877,CVtW3D1PUWOAfbd6kf,192.168.1.4,60783,192.168.1.1,53,0.042085886,True,udp,30,351,SF,True,0,Dd,1,58,1,379,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.449949,CvKGcE18BVAVqOl086,192.168.1.4,55986,172.253.122.132,443,0.042085886,True,udp,30,351,SF,True,0,Dd,1,58,1,379,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.120146,C5p94u3LdXomkvcOS5,192.168.1.4,55025,192.168.1.1,53,0.042085886,True,udp,30,351,SF,True,0,Dd,1,58,1,379,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.379062,CAu7aa2Doufx4doa26,192.168.1.4,60098,192.168.1.1,53,0.042085886,True,udp,30,351,SF,True,0,Dd,1,58,1,379,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.211408,CfTQhk1GdEdx3KZnWa,192.168.1.4,57076,18.238.4.94,443,0.042085886,True,udp,30,351,SF,True,0,Dd,1,58,1,379,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.586344,CfN72N1CfDDOF6nkP1,192.168.1.4,33916,35.239.64.48,443,0.042085886,True,udp,30,351,SF,True,0,Dd,1,58,1,379,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.206587,CYGY6O3WpyAGTUxIYf,192.168.1.4,33742,35.211.178.172,443,0.042085886,True,udp,30,351,SF,True,0,Dd,1,58,1,379,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971869.229844,CQtPmZ2jrld9CQQ3hb,192.168.1.4,46443,192.168.1.1,53,0.0284488201,True,udp,40,143,SF,True,0,Dd,1,68,1,171,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.449612,CWmBfn1LdgzNaOFuX7,192.168.1.4,46078,35.94.44.225,443,0.0284488201,True,udp,40,143,SF,True,0,Dd,1,68,1,171,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.120213,CDHlr9y8mRA8JpEia,192.168.1.4,33966,192.168.1.1,53,0.0284488201,True,udp,40,143,SF,True,0,Dd,1,68,1,171,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.599145,C2h3fm4nFz1PGkui3h,192.168.1.4,40804,34.107.140.113,443,0.0284488201,True,udp,40,143,SF,True,0,Dd,1,68,1,171,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.610378,CP894P3170T8Njnip2,192.168.1.4,34229,192.168.1.1,53,0.0284488201,True,udp,40,143,SF,True,0,Dd,1,68,1,171,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.355765,CfTKd23dEH116r4EKj,192.168.1.4,40468,192.168.1.1,53,0.024614810900000002,True,udp,34,352,SF,True,0,Dd,1,62,1,380,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.562468,Cen0812UN7US9jovS6,192.168.1.4,53385,192.168.1.1,53,0.024614810900000002,True,udp,34,352,SF,True,0,Dd,1,62,1,380,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.598605,CHsdfF2uSLNv3O8LW1,192.168.1.4,40788,34.107.140.113,443,0.024614810900000002,True,udp,34,352,SF,True,0,Dd,1,62,1,380,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971872.301628,C06jEvoX7uRQxF6ee,192.168.1.4,44355,192.168.1.1,53,0.024614810900000002,True,udp,34,352,SF,True,0,Dd,1,62,1,380,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.172873,CV2IJmxdqgsMN335l,192.168.1.4,54648,52.46.128.147,443,0.024614810900000002,True,udp,34,352,SF,True,0,Dd,1,62,1,380,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971867.288083,Cql4Gd47jRhJbKzSQl,192.168.1.4,40644,192.168.1.1,53,0.0487339497,True,udp,40,180,SF,True,0,Dd,1,68,1,208,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.410343,CdhDDI3GoEL1LubZ57,192.168.1.4,38356,192.168.1.1,53,0.012500047700000001,True,udp,47,127,SF,True,0,Dd,1,75,1,155,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.314968,CawR5A4h53GOFpzk0g,192.168.1.4,53981,192.168.1.1,53,0.012500047700000001,True,udp,47,127,SF,True,0,Dd,1,75,1,155,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.544402,CrqmZG58QmFvYxVFb,192.168.1.4,56674,23.51.86.83,443,0.012500047700000001,True,udp,47,127,SF,True,0,Dd,1,75,1,155,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.328268,CgruaD1LvUu1xYrU1i,192.168.1.4,50064,192.168.1.1,53,0.012500047700000001,True,udp,47,127,SF,True,0,Dd,1,75,1,155,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.412545,CmT9Et4pitBB35Q7Af,192.168.1.4,50950,35.214.162.128,443,0.012500047700000001,True,udp,47,127,SF,True,0,Dd,1,75,1,155,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.390431,CjJdAR1wA6MCoZXOr7,192.168.1.4,41364,104.22.4.69,443,0.012500047700000001,True,udp,47,127,SF,True,0,Dd,1,75,1,155,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.907108,CUv4lz1dYLM1pZvc,192.168.1.4,59247,192.168.1.1,53,0.012500047700000001,True,udp,47,127,SF,True,0,Dd,1,75,1,155,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.208393,CV2gIE3BaocQdiqsZ8,192.168.1.4,43404,51.222.239.232,443,0.012500047700000001,True,udp,47,127,SF,True,0,Dd,1,75,1,155,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971872.067297,CbuSXW2K4KBlzB4lvg,192.168.1.4,41893,192.168.1.1,53,0.012500047700000001,True,udp,47,127,SF,True,0,Dd,1,75,1,155,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.747801,Cq89r32CsOYO3RTfOf,192.168.1.4,53747,192.168.1.1,53,0.012500047700000001,True,udp,47,127,SF,True,0,Dd,1,75,1,155,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.389422,Cl8sIk22VzGTixf5Rf,192.168.1.4,60352,159.223.126.40,443,0.012500047700000001,True,udp,47,127,SF,True,0,Dd,1,75,1,155,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.321761,CQEaFP2Zq5AAe8Uqfc,192.168.1.4,49057,192.168.1.1,53,0.012500047700000001,True,udp,47,127,SF,True,0,Dd,1,75,1,155,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971868.853272,CYqf0V6WSa15qiFPd,192.168.1.4,57364,192.168.1.1,53,0.0388879776,True,udp,47,134,SF,True,0,Dd,1,75,1,162,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.524446,CXT26fpQ6yVlBA4F4,192.168.1.4,45052,192.184.68.228,443,0.0388879776,True,udp,47,134,SF,True,0,Dd,1,75,1,162,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.399798,CBa2COU7NQmdpEmH6,192.168.1.4,35340,34.200.65.202,443,0.0388879776,True,udp,47,134,SF,True,0,Dd,1,75,1,162,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.828369,CvDoKB4d8ceFoobqr5,192.168.1.4,40440,174.137.133.32,443,0.0713200569,True,tcp,2987,1143,SF,False,0,ShADadfF,8,3411,8,1567,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.284972,CuBqWt427HS4QsHQf1,192.168.1.4,44739,192.168.1.1,53,0.0713200569,True,udp,2987,1143,SF,False,0,ShADadfF,8,3411,8,1567,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.045942,CPb1mi4ULOwiZMaANk,192.168.1.4,43084,64.202.112.63,443,0.3774700165,True,tcp,4774,6256,SF,False,0,ShADadFfR,16,5590,13,6940,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.419004,CcIAif2NivHwYBUDf,192.168.1.4,33542,204.44.79.1,443,0.3774700165,True,tcp,4774,6256,SF,False,0,ShADadFfR,16,5590,13,6940,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.567501,CF6BSVbUO4XFFvU03,192.168.1.4,38262,3.224.185.54,443,0.3774700165,True,tcp,4774,6256,SF,False,0,ShADadFfR,16,5590,13,6940,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971869.224329,CUi2f22WBGN8pFyXna,192.168.1.4,33092,192.168.1.1,53,0.0073199272000000004,True,udp,38,218,SF,True,0,Dd,1,66,1,246,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971866.941293,CEkISyNEcMYv36Cr7,192.168.1.4,45359,192.168.1.1,53,0.0432989597,True,udp,34,424,SF,True,0,Dd,1,62,1,452,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.398096,CcrQeI1bqEb9Sjmkx7,192.168.1.4,41162,107.178.254.65,443,0.0432989597,True,udp,34,424,SF,True,0,Dd,1,62,1,452,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.253402,CycarC38xFPhXTREA7,192.168.1.4,40250,192.168.1.1,53,0.0432989597,True,udp,34,424,SF,True,0,Dd,1,62,1,452,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.45926,ClS4Xn3T03MnP9JjSl,192.168.1.4,36195,192.168.1.1,53,0.0432989597,True,udp,34,424,SF,True,0,Dd,1,62,1,452,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.127268,CV556T18QzfsxgtECj,192.168.1.4,40972,152.199.5.184,443,0.282668829,True,tcp,2552,4815,SF,False,0,ShADadFf,11,3132,12,5447,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.752678,Cjo7os2G6mVaVVj7Cd,192.168.1.4,56812,67.202.105.34,443,0.282668829,True,tcp,2552,4815,SF,False,0,ShADadFf,11,3132,12,5447,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.583221,CHsdfF2uSLNv3O8LW1,192.168.1.4,40788,34.107.140.113,443,0.0493090153,True,tcp,1784,5103,SF,False,0,ShADadFRfR,11,2340,9,5579,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.391936,CqaMX1mtXGZbd9Xh6,192.168.1.4,50655,192.168.1.1,53,0.0493090153,True,udp,1784,5103,SF,False,0,ShADadFRfR,11,2340,9,5579,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971867.204617,C1iDtA2nnLyq9SeVy9,192.168.1.4,38443,192.168.1.1,53,0.0052518845,True,udp,39,103,SF,True,0,Dd,1,67,1,131,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.334538,CBNotD2LrirfFcLaCf,192.168.1.4,58658,192.168.1.1,53,0.0052518845,True,udp,39,103,SF,True,0,Dd,1,67,1,131,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.338946,C3bDBOWHE95Y6n4K7,192.168.1.4,39433,192.168.1.1,53,0.0052518845,True,udp,39,103,SF,True,0,Dd,1,67,1,131,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.379222,ClVQXF4e6nobGK9vm,192.168.1.4,46383,192.168.1.1,53,0.0043160915,True,udp,37,118,SF,True,0,Dd,1,65,1,146,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.618983,CONqXk498yRr7NKeh1,192.168.1.4,53345,192.168.1.1,53,0.0043160915,True,udp,37,118,SF,True,0,Dd,1,65,1,146,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971814.862182,CDDs6F25aCWvNhbPhl,192.168.1.4,59062,172.67.170.60,443,0.15218806270000002,True,udp,4646,4675,SF,False,0,Dd,11,4954,9,4927,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.268395,CCtKgx4ki9JwRUDsQh,192.168.1.4,45623,192.168.1.1,53,0.15218806270000002,True,udp,4646,4675,SF,False,0,Dd,11,4954,9,4927,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.53753,Cd02bw3RgejFYMH0qh,192.168.1.4,38682,35.83.174.78,443,0.2265810966,True,tcp,1719,5404,SF,False,0,ShADFadRfR,8,2095,7,5776,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.194417,CFcmPLTxYcCiYknnd,192.168.1.4,51968,172.253.115.156,443,0.2265810966,True,tcp,1719,5404,SF,False,0,ShADFadRfR,8,2095,7,5776,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971869.313582,C3EbdxA7cNqC2GT37,192.168.1.4,43195,192.168.1.1,53,0.0068509579,True,udp,42,99,SF,True,0,Dd,1,70,1,127,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.481549,Ct24XB3h8v8bS4lhYa,192.168.1.4,53053,192.168.1.1,53,0.0068509579,True,udp,42,99,SF,True,0,Dd,1,70,1,127,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.70586,CSwI4u4bFaJ8tzPir3,192.168.1.4,48924,107.21.14.25,443,0.0578970909,True,tcp,1858,5664,SF,False,0,ShADadFRfR,11,2402,9,6140,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971872.22251,C1AhKsheAgHfnqgXg,192.168.1.4,44608,34.238.98.116,443,0.0578970909,True,tcp,1858,5664,SF,False,0,ShADadFRfR,11,2402,9,6140,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971869.880678,C9IxtjpE6XOpoilje,192.168.1.4,54476,63.251.28.210,443,1.5350329876000002,True,tcp,2520,5090,SF,False,0,ShADadFf,11,3100,11,5670,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.021914,C7LuGC1HOO5tW1cZG3,192.168.1.4,38753,192.168.1.1,53,1.5350329876000002,True,udp,2520,5090,SF,False,0,ShADadFf,11,3100,11,5670,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.167511,CeCPDN1UHsgTbkakel,192.168.1.4,60372,192.168.1.1,53,1.5350329876000002,True,udp,2520,5090,SF,False,0,ShADadFf,11,3100,11,5670,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.445913,CHgLmr187kFb8law1b,192.168.1.4,53321,192.168.1.1,53,1.5350329876000002,True,udp,2520,5090,SF,False,0,ShADadFf,11,3100,11,5670,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.500595,Ct1XM03pwfC6SVQHZg,192.168.1.4,50820,104.18.38.76,443,1.5350329876000002,True,udp,2520,5090,SF,False,0,ShADadFf,11,3100,11,5670,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.386391,CBK38I1khDbaNsaQVi,192.168.1.4,33174,157.230.58.12,443,1.5350329876000002,True,udp,2520,5090,SF,False,0,ShADadFf,11,3100,11,5670,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971872.143817,CTNNtXaQ1Cjm5G5Mb,192.168.1.4,54909,192.168.1.1,53,1.5350329876000002,True,udp,2520,5090,SF,False,0,ShADadFf,11,3100,11,5670,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.313026,CJo8gb4VqLCwrIFkFd,192.168.1.4,33027,192.168.1.1,53,0.0048670769000000004,True,udp,31,112,SF,True,0,Dd,1,59,1,140,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971872.145098,CfiBaH12WurliYnPGb,192.168.1.4,34921,192.168.1.1,53,0.0048670769000000004,True,udp,31,112,SF,True,0,Dd,1,59,1,140,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.866821,CZGKZs1F6PrDyrvYH4,192.168.1.4,46918,192.168.1.1,53,0.0048670769000000004,True,udp,31,112,SF,True,0,Dd,1,59,1,140,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.741093,CSVBi83rJh0JXbHJbl,192.168.1.4,38036,46.21.96.230,443,0.0048670769000000004,True,udp,31,112,SF,True,0,Dd,1,59,1,140,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971870.572907,CzRBYr2gAZDX3aBtBf,192.168.1.4,34567,192.168.1.1,53,0.0048670769000000004,True,udp,31,112,SF,True,0,Dd,1,59,1,140,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971872.245134,CvvAzw2NNucJnDos14,192.168.1.4,56837,192.168.1.1,53,0.0048670769000000004,True,udp,31,112,SF,True,0,Dd,1,59,1,140,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.848512,C7GzIW3ibpSYQAF7ok,192.168.1.4,39934,80.77.87.161,443,0.0048670769000000004,True,udp,31,112,SF,True,0,Dd,1,59,1,140,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.249792,CWmWYp3u4FuxVo3Ruk,192.168.1.4,36631,192.168.1.1,53,0.0048670769000000004,True,udp,31,112,SF,True,0,Dd,1,59,1,140,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.309851,CWbkQTUG49Ckxdyb,192.168.1.4,54211,192.168.1.1,53,0.0227971077,True,udp,31,96,SF,True,0,Dd,1,59,1,124,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.321826,Cpnszb4eodmnM29jQ,192.168.1.4,52617,192.168.1.1,53,0.0227971077,True,udp,31,96,SF,True,0,Dd,1,59,1,124,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.226623,CP4JpibOGailQsiJc,192.168.1.4,47757,192.168.1.1,53,0.0223870277,True,udp,35,427,SF,True,0,Dd,1,63,1,455,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.476104,CRB6lg2Tdg6o6HmSGa,192.168.1.4,41770,52.159.108.190,443,0.0223870277,True,udp,35,427,SF,True,0,Dd,1,63,1,455,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.164489,CLS8a61LWy10GYoR1,192.168.1.4,41317,192.168.1.1,53,0.0223870277,True,udp,35,427,SF,True,0,Dd,1,63,1,455,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.300936,C3DZz63LndQpFEYel1,192.168.1.4,33750,35.211.178.172,443,0.0223870277,True,udp,35,427,SF,True,0,Dd,1,63,1,455,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.731628,CWJwdB3VZBbJzvnYD8,192.168.1.4,60372,18.210.34.193,443,0.07872200010000001,True,tcp,1893,4492,SF,False,0,ShADadFRfR,11,2437,10,5020,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.065252,C7cTfGbHDKA9IsMSa,192.168.1.4,55396,159.127.42.204,443,0.07872200010000001,True,tcp,1893,4492,SF,False,0,ShADadFRfR,11,2437,10,5020,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971869.232091,C00o2t3FzL5PC9ziJ9,192.168.1.4,53983,192.168.1.1,53,0.0314950943,True,udp,41,102,SF,True,0,Dd,1,69,1,130,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971867.213832,CYxmg4q8DRqebqeqa,192.168.1.4,42780,192.168.1.1,53,0.0013091564,True,udp,41,102,SF,True,0,Dd,1,69,1,130,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.758032,CytCwi2be4McU7VCE,192.168.1.4,60400,18.210.34.193,443,0.0013091564,True,udp,41,102,SF,True,0,Dd,1,69,1,130,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
1722971871.460178,C86r2A17dbDfcmBck9,192.168.1.4,51470,192.168.1.1,53,0.0013091564,True,udp,41,102,SF,True,0,Dd,1,69,1,130,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971869.011815,CXErpr2DMMNIO4LDG9,192.168.1.4,47715,192.168.1.1,53,0.0019979477,True,udp,75,157,SF,True,0,Dd,1,103,1,185,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971867.64705,CKO0W32iK4K2KIZqp3,192.168.1.4,40199,192.168.1.1,53,0.048748016400000004,True,udp,31,264,SF,True,0,Dd,1,59,1,292,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971870.572331,CBJl8R30Dt6IUwoXK7,192.168.1.4,46378,192.168.1.1,53,0.048748016400000004,True,udp,31,264,SF,True,0,Dd,1,59,1,292,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971871.327138,CmLZyuPwJ4qMEAWk1,192.168.1.4,50969,192.168.1.1,53,0.048748016400000004,True,udp,31,264,SF,True,0,Dd,1,59,1,292,e82a82d1a907d17e,e82a82d1a907d17e,DNS
1722971814.862182,CDDs6F25aCWvNhbPhl,192.168.1.4,59062,172.67.170.60,443,0.048748016400000004,True,udp,31,264,SF,True,0,Dd,1,59,1,292,e82a82d1a907d17e,e82a82d1a907d17e,HTTPS
