ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,client_initial_dcid,server_scid,client_protocol,label
1723133127.4911,CRzCt03i8dAf5DnxD6,192.168.1.4,59456,192.168.1.1,53,udp,0.0469331741,1762,5605,SF,True,False,0,ShADFadRfR,9,2178,8,6029,efca04dc28f2ff9f,01e1f4980b60b02840e37d980d60b3d1caf60789,h3,DNS
1723133127.916354,CXGX81bDnUDWacQgb,192.168.1.4,60728,192.168.1.1,53,udp,0.0469331741,1762,5605,SF,True,False,0,ShADFadRfR,9,2178,8,6029,efca04dc28f2ff9f,01e1f4980b60b02840e37d980d60b3d1caf60789,h3,DNS
1723133064.943549,CU5YERCx9Jn9kj23,192.168.1.4,53933,34.120.202.204,443,udp,0.0469331741,1762,5605,SF,True,False,0,IIiishhhHHHhH,9,2178,8,6029,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133127.907809,C90JHO15ll97ARgMT1,192.168.1.4,49341,192.168.1.1,53,udp,0.015342950800000001,50,321,SF,True,True,0,Dd,1,78,1,349,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133128.364152,CQuQm74VwMfglCRuJ7,192.168.1.4,42212,54.88.71.114,443,tcp,30.5185029507,9380,11284,RSTO,True,False,0,ShADadfR,25,10688,20,12332,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133126.794626,Cpb5ox2E5NDmm75794,192.168.1.4,41476,104.17.24.14,443,tcp,30.5185029507,9380,11284,RSTO,True,False,0,ShADadfR,25,10688,20,12332,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133160.206321,CSBiOf2gIeWuGe3EJe,192.168.1.4,48206,192.168.1.1,53,udp,30.5185029507,9380,11284,RSTO,True,False,0,ShADadfR,25,10688,20,12332,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133128.087496,CyKNwI1wt4r5LD4bKg,192.168.1.4,37688,68.67.160.137,443,tcp,0.0628499985,1815,2937,SF,True,False,0,ShADadFfR,8,2215,6,3257,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133128.250813,C8xOM61edosg7DsXze,192.168.1.4,41390,192.168.1.1,53,udp,0.0628499985,1815,2937,SF,True,False,0,ShADadFfR,8,2215,6,3257,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133128.103985,ClZmKx1YY1t9Gi82re,192.168.1.4,37700,68.67.160.137,443,udp,0.0628499985,1815,2937,SF,True,False,0,ShADadFfR,8,2215,6,3257,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133155.452369,CPKJ9W2GE4W9TD6Lrj,192.168.1.4,56839,192.168.1.1,53,udp,0.0628499985,1815,2937,SF,True,False,0,ShADadFfR,8,2215,6,3257,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133156.467464,CUPZLDTCUBfn1BkP9,192.168.1.4,47268,192.168.1.1,53,udp,0.0112941265,43,240,SF,True,True,0,Dd,1,71,1,268,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133068.444714,Con5ZB1YHKFD7Z3UD9,192.168.1.4,54398,142.251.179.101,443,udp,0.0112941265,43,240,SF,True,True,0,Dd,1,71,1,268,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133068.323284,C84cF72KdVdDFtlTVh,192.168.1.4,53918,142.251.16.148,443,udp,0.2655210495,5714,13004,SF,True,False,0,Dd,23,6358,24,13676,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133068.4504,C5kU7a2q3sB1IJzld1,192.168.1.4,38631,142.251.163.104,443,udp,0.2819747925,7288,12371,SF,True,False,0,Dd,20,7848,21,12959,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133064.968322,C70qd616obECDblSvl,192.168.1.4,46264,34.120.202.204,443,tcp,60.3226180077,1890,5181,SF,True,False,0,ShADadFf,12,2522,10,5709,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133126.776134,C5LUIz1OMZ8GXduCub,192.168.1.4,59707,192.168.1.1,53,udp,60.3226180077,1890,5181,SF,True,False,0,ShADadFf,12,2522,10,5709,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133155.436211,CvsKG04jSKsleoxhje,192.168.1.4,44739,192.168.1.1,53,udp,0.038339853300000004,52,384,SF,True,True,0,Dd,1,80,1,412,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133127.505986,CvMQgM2YfVGs1Seuo2,192.168.1.4,56713,192.168.1.1,53,udp,0.038339853300000004,52,384,SF,True,True,0,Dd,1,80,1,412,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133141.883165,CqXQD925hh9CtF1x2k,192.168.1.4,49598,192.168.1.1,53,udp,0.0021371841,53,286,SF,True,True,0,Dd,1,81,1,314,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133155.691704,C2eSf01TtWwUn6oGac,192.168.1.4,45685,192.168.1.1,53,udp,0.0051469803,43,332,SF,True,True,0,Dd,1,71,1,360,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133128.180845,CLpkdt2DpfmE0D62p8,192.168.1.4,51220,23.220.132.230,443,udp,0.0051469803,43,332,SF,True,True,0,Dd,1,71,1,360,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133128.451317,CfFxyPRcB8gdqbcrf,192.168.1.4,34910,192.168.1.1,53,udp,0.0051469803,43,332,SF,True,True,0,Dd,1,71,1,360,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133128.073834,C0M3G83Axm4uNMZpf1,192.168.1.4,57704,192.168.1.1,53,udp,0.0051469803,43,332,SF,True,True,0,Dd,1,71,1,360,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133127.012537,CCaZoM1r5MUqCxI3Wk,192.168.1.4,57520,192.168.1.1,53,udp,0.005012989000000001,58,143,SF,True,True,0,Dd,1,86,1,171,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133160.202949,CRc4s52vdl2o9vUOre,192.168.1.4,46298,192.168.1.1,53,udp,0.0017900467,41,630,SF,True,True,0,Dd,1,69,1,658,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133127.066097,CsuDGg3UO1McZgjY96,192.168.1.4,58030,192.168.1.1,53,udp,0.1230728626,68,341,SF,True,True,0,Dd,1,96,1,369,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133157.349779,CizVyqWDfKq7LfMbf,192.168.1.4,60016,192.168.1.1,53,udp,0.0032491684000000003,71,142,SF,True,True,0,Dd,1,99,1,170,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133073.182326,Cpqzmz1O8QqKTot0nb,192.168.1.4,44114,216.239.36.181,443,udp,0.0032491684000000003,71,142,SF,True,True,0,Dd,1,99,1,170,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133128.128735,C51Y2i19d5TtQvZD1i,192.168.1.4,45735,192.168.1.1,53,udp,0.0032491684000000003,71,142,SF,True,True,0,Dd,1,99,1,170,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133155.696368,Cu1PWK3hq0eo6P9nx8,192.168.1.4,44025,192.168.1.1,53,udp,0.0024340153,63,123,SF,True,True,0,Dd,1,91,1,151,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133127.505986,CvMQgM2YfVGs1Seuo2,192.168.1.4,56713,192.168.1.1,53,udp,0.0472829342,76,404,SF,True,True,0,Dd,1,104,1,432,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133126.784909,CqoKIf1F4hFDwA2nb2,192.168.1.4,44053,192.168.1.1,53,udp,0.0020480156,46,103,SF,True,True,0,Dd,1,74,1,131,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133128.15666,CzS6qx1zVAzKXFZdab,192.168.1.4,55477,192.168.1.1,53,udp,0.0045938492,45,122,SF,True,True,0,Dd,1,73,1,150,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133158.864886,CXpA583T6I6c8ebXAg,192.168.1.4,55049,192.168.1.1,53,udp,0.0045938492,45,122,SF,True,True,0,Dd,1,73,1,150,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133156.443827,CanZnDVzvbuF0bQ59,192.168.1.4,43771,192.168.1.1,53,udp,0.015218973200000001,44,494,SF,True,True,0,Dd,1,72,1,522,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133127.504856,CfAaoc1RcBe73Cdhgi,192.168.1.4,57378,142.251.111.97,443,tcp,0.0512177944,1872,6952,SF,True,False,0,ShADadFRfR,11,2428,9,7428,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133127.91957,CL1U8r2CB8DEoiwgN1,192.168.1.4,47897,192.168.1.1,53,udp,0.0512177944,1872,6952,SF,True,False,0,ShADadFRfR,11,2428,9,7428,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133156.8511,CWULcx1FkRCdbf0nja,192.168.1.4,50530,13.107.21.237,443,udp,0.0512177944,1872,6952,SF,True,False,0,ShADadFRfR,11,2428,9,7428,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133126.777095,Cql5KM1GxIIlfIuZzi,192.168.1.4,47437,192.168.1.1,53,udp,0.0449810028,66,176,SF,True,True,0,Dd,1,94,1,204,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133155.990568,CJmjyf2XLIVSHU56x7,192.168.1.4,48658,23.220.132.139,443,udp,0.0449810028,66,176,SF,True,True,0,Dd,1,94,1,204,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133128.108222,CEs1Gx1yGARXhlOIf6,192.168.1.4,56146,54.158.205.30,443,udp,0.0449810028,66,176,SF,True,True,0,Dd,1,94,1,204,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133128.107926,Co49Xd2P12990QbnU5,192.168.1.4,56116,54.158.205.30,443,udp,0.0449810028,66,176,SF,True,True,0,Dd,1,94,1,204,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133128.415016,Cjib7c43aUfvRqlz4g,192.168.1.4,42230,54.88.71.114,443,udp,0.0449810028,66,176,SF,True,True,0,Dd,1,94,1,204,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133127.505067,Ch6pYC4rM8em3vT6Ek,192.168.1.4,57412,142.251.111.97,443,tcp,0.0512218475,1808,6952,SF,True,False,0,ShADadFfR,10,2312,8,7376,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133127.76534,CF7bOE3L6ayu0DkZP6,192.168.1.4,50578,142.251.179.138,443,tcp,0.0185189247,0,0,RSTO,True,False,0,ShR,2,100,1,60,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133128.072427,Cl9bPj2aaay39LOYwc,192.168.1.4,54488,192.168.1.1,53,udp,0.022743940400000003,43,136,SF,True,True,0,Dd,1,71,1,164,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133128.015164,C1HDdgdUFGyudCDCa,192.168.1.4,44888,192.168.1.1,53,udp,0.022743940400000003,43,136,SF,True,True,0,Dd,1,71,1,164,a7441282a53635ca,e7441282a53635ca,h3,DNS
1723133128.480586,CCGsdX2eKWlQdv6vzi,192.168.1.4,42376,107.178.254.65,443,udp,0.022743940400000003,43,136,SF,True,True,0,Dd,1,71,1,164,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133068.573238,CicK7l1fFenjJM1L6g,192.168.1.4,34520,54.155.171.224,443,tcp,73.2931270599,36762,5867,RSTO,True,False,0,ShADadfR,25,38070,24,7123,a7441282a53635ca,e7441282a53635ca,h3,HTTPS
1723133068.410295,CYouA72glPA1nNJ7p1,192.168.1.4,44191,142.251.179.148,443,tcp,73.2931270599,36762,5867,RSTO,True,False,0,IIiiiIhhhHHhH,25,38070,24,7123,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133127.012537,CCaZoM1r5MUqCxI3Wk,192.168.1.4,57520,192.168.1.1,53,udp,73.2931270599,36762,5867,RSTO,True,False,0,IIiiiIhhhHHhH,25,38070,24,7123,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133128.071998,Csrufi434EOGQtNi6a,192.168.1.4,50040,192.168.1.1,53,udp,0.020229101200000002,48,166,SF,True,True,0,Dd,1,76,1,194,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133126.776031,CwFBwW3JQ3Iw4V7l58,192.168.1.4,42058,192.168.1.1,53,udp,0.0021109581,49,387,SF,True,True,0,Dd,1,77,1,415,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133127.486797,CEhhcV1OCL5qi2ykMk,192.168.1.4,43614,192.168.1.1,53,udp,0.0016548634,53,110,SF,True,True,0,Dd,1,81,1,138,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133128.073341,CPGwfe2DzMyxqNMKFd,192.168.1.4,54534,192.168.1.1,53,udp,0.0294470787,53,540,SF,True,True,0,Dd,1,81,1,568,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133128.193471,C98zgjWXl5wZ5KcMg,192.168.1.4,51222,23.220.132.230,443,udp,0.0294470787,53,540,SF,True,True,0,Dd,1,81,1,568,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133170.900082,CvQ3dl3uR1M3rlG4N8,192.168.1.4,46714,192.168.1.1,53,udp,0.0294470787,53,540,SF,True,True,0,Dd,1,81,1,568,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133126.776545,C2MYOi1BVHx7oRraPj,192.168.1.4,42224,192.168.1.1,53,udp,0.1062009335,48,173,SF,True,True,0,Dd,1,76,1,201,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133156.467896,CQbvsl4Wd2gX3ljyJd,192.168.1.4,52740,192.168.1.1,53,udp,0.1062009335,48,173,SF,True,True,0,Dd,1,76,1,201,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133156.8152,CCnbvOTt1ofsN7FYi,192.168.1.4,58708,192.168.1.1,53,udp,0.1062009335,48,173,SF,True,True,0,Dd,1,76,1,201,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133068.454153,C8zUwa2fxf0inGme8l,192.168.1.4,56194,13.107.253.40,443,tcp,90.0767428875,2905,6600,SF,True,False,0,ShADadfF,15,3693,20,7648,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133126.776456,Ci6LBfkdZWA4b4Yke,192.168.1.4,35708,192.168.1.1,53,udp,90.0767428875,2905,6600,SF,True,False,0,ShADadfF,15,3693,20,7648,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133141.883412,CjxtTA3rQ0XdlLpXPe,192.168.1.4,54386,192.168.1.1,53,udp,0.0035200119000000003,47,344,SF,True,True,0,Dd,1,75,1,372,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133128.071002,CklVE91Z3BMmDYbGsa,192.168.1.4,51446,192.168.1.1,53,udp,0.0035200119000000003,47,344,SF,True,True,0,Dd,1,75,1,372,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133095.499943,CBvEJe2U8fVVtY0BQj,192.168.1.4,46952,31.13.66.35,443,udp,0.0035200119000000003,47,344,SF,True,True,0,Dd,1,75,1,372,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133128.087467,CrHXfC2OYKxmCFtKy,192.168.1.4,40993,192.168.1.1,53,udp,0.0035200119000000003,47,344,SF,True,True,0,Dd,1,75,1,372,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133128.22092,CD7FCS1ujShh0VP0yd,192.168.1.4,37804,3.166.192.94,443,udp,0.0035200119000000003,47,344,SF,True,True,0,Dd,1,75,1,372,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133128.276824,Cv75EZ2d51BHl4SWSi,192.168.1.4,38208,199.38.167.131,443,udp,0.0035200119000000003,47,344,SF,True,True,0,Dd,1,75,1,372,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133128.11888,C6rnUJOXu9CMsGYm6,192.168.1.4,53459,192.168.1.1,53,udp,0.0248379707,90,172,SF,True,True,0,Dd,1,118,1,200,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133127.203241,CoYRkW2eYYgRWLp9p6,192.168.1.4,50110,3.166.192.27,443,udp,0.0248379707,90,172,SF,True,True,0,Dd,1,118,1,200,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133127.474587,CzYlWz4bntaAhprzQa,192.168.1.4,44879,192.168.1.1,53,udp,0.0163331032,45,140,SF,True,True,0,Dd,1,73,1,168,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133068.202599,CmxUJ34A0PGJhvE5b6,192.168.1.4,49104,34.206.208.85,443,tcp,60.0762269497,15214,9733,SF,True,False,0,ShADadfF,24,16470,28,11197,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133127.739054,CqUU213jU0Z9gqvOn3,192.168.1.4,52389,192.168.1.1,53,udp,0.0076320171,53,132,SF,True,True,0,Dd,1,81,1,160,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133128.24781,CjKwbc2yKqGYIO66rk,192.168.1.4,33158,35.211.178.172,443,udp,0.0076320171,53,132,SF,True,True,0,Dd,1,81,1,160,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133125.351653,C51UYu3vX6Tl3LCJB6,192.168.1.4,33056,35.166.34.177,443,udp,0.0076320171,53,132,SF,True,True,0,Dd,1,81,1,160,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133155.942309,C3ZYm5Jf0dJviibHe,192.168.1.4,50496,192.168.1.1,53,udp,0.014147996900000001,44,185,SF,True,True,0,Dd,1,72,1,213,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,DNS
1723133128.247948,CdNBhl1urwyJrvDoQ3,192.168.1.4,33170,35.211.178.172,443,udp,0.014147996900000001,44,185,SF,True,True,0,Dd,1,72,1,213,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133128.107842,CHfkLo38nBcCSAAzy2,192.168.1.4,35182,8.28.7.83,443,udp,0.014147996900000001,44,185,SF,True,True,0,Dd,1,72,1,213,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133156.330033,CeJ93ltyHza0s1gOd,192.168.1.4,48664,23.220.132.139,443,udp,0.014147996900000001,44,185,SF,True,True,0,Dd,1,72,1,213,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133068.573306,CHnzTV2Te76IyMdxR,192.168.1.4,34530,54.155.171.224,443,tcp,73.2930159569,28111,5528,RSTO,True,False,0,ShADadfR,22,29263,20,6576,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133128.087189,CeYz17BDzipry2Sq9,192.168.1.4,44356,34.98.64.218,443,tcp,0.0579061508,1788,3263,SF,True,False,0,ShADaFdRfR,8,2164,7,3635,05a1fea1e4ddc0a3,e5a1fea1e4ddc0a3,h3,HTTPS
1723133068.580175,CLmH3L2yq7kkrp9Ked,192.168.1.4,39407,142.251.16.157,443,tcp,0.0579061508,1788,3263,SF,True,False,0,IIiiihhhIHHhH,8,2164,7,3635,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133156.722971,CyrIy2jy5ymnAWVce,192.168.1.4,54267,192.168.1.1,53,udp,0.09205508230000001,87,250,SF,True,True,0,Dd,1,115,1,278,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133128.073931,CN0Kj52SzT4T5jnLt5,192.168.1.4,60426,192.168.1.1,53,udp,0.09205508230000001,87,250,SF,True,True,0,Dd,1,115,1,278,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133128.021294,CbnCqD4JgrhlimW3yk,192.168.1.4,52309,192.168.1.1,53,udp,0.09205508230000001,87,250,SF,True,True,0,Dd,1,115,1,278,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133156.776853,C6ew8H3KwvT7izRucd,192.168.1.4,35400,192.168.1.1,53,udp,0.0018308163,47,469,SF,True,True,0,Dd,1,75,1,497,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133128.056471,C0i9hx4Rrw11RII2K9,192.168.1.4,57346,104.26.13.241,443,udp,0.0018308163,47,469,SF,True,True,0,Dd,1,75,1,497,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133068.164277,CoGb8m3eal59uf5xF6,192.168.1.4,47498,142.251.111.97,443,udp,0.0838270187,4025,8809,SF,True,False,0,Dd,7,4221,10,9089,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133156.467394,ChegNm1rFBt5jbt5Ff,192.168.1.4,47518,192.168.1.1,53,udp,0.0838270187,4025,8809,SF,True,False,0,Dd,7,4221,10,9089,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133159.86584,Cay1863qUi1JmhKTb9,192.168.1.4,38829,192.168.1.1,53,udp,0.0020310879,80,150,SF,True,True,0,Dd,1,108,1,178,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133128.362688,CrHRd62By2DgDOGwx9,192.168.1.4,49182,192.168.1.1,53,udp,0.0012798309000000001,57,141,SF,True,True,0,Dd,1,85,1,169,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133127.723904,CMsNcxQgYUr9F6HV9,192.168.1.4,54749,192.168.1.1,53,udp,0.0012798309000000001,57,141,SF,True,True,0,Dd,1,85,1,169,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133127.520989,CHj4vL1DuSHfNP3Kr,192.168.1.4,57394,142.251.111.97,443,udp,0.0012798309000000001,57,141,SF,True,True,0,Dd,1,85,1,169,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133065.864634,Cxq6zk3xVNMl9E358l,192.168.1.4,38548,35.190.43.134,443,udp,0.0012798309000000001,57,141,SF,True,True,0,Dd,1,85,1,169,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133156.226307,CVk0VH2VjwXfjovoQ9,192.168.1.4,60923,192.168.1.1,53,udp,0.0012798309000000001,57,141,SF,True,True,0,Dd,1,85,1,169,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133128.204289,CF195U2TWSiHGFsaze,192.168.1.4,46477,192.168.1.1,53,udp,0.0181720257,44,109,SF,True,True,0,Dd,1,72,1,137,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133128.110857,Casnaz4aXUYd3i7L4l,192.168.1.4,38243,192.168.1.1,53,udp,0.027200937300000002,82,160,SF,True,True,0,Dd,1,110,1,188,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133128.083156,CT8og31MTvciIFRXw,192.168.1.4,40520,18.238.4.111,443,tcp,0.041135788,1789,5969,SF,True,False,0,ShADFadRfR,8,2165,7,6341,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133128.071697,CAToZp3MXDzPBBxM33,192.168.1.4,40311,192.168.1.1,53,udp,0.0147919655,43,452,SF,True,True,0,Dd,1,71,1,480,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133128.11888,C6rnUJOXu9CMsGYm6,192.168.1.4,53459,192.168.1.1,53,udp,0.0147919655,43,452,SF,True,True,0,Dd,1,71,1,480,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133128.446621,CPcDga4dOaCxj8dHoc,192.168.1.4,42238,54.88.71.114,443,udp,0.0147919655,43,452,SF,True,True,0,Dd,1,71,1,480,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133126.883021,CpXzqlzU39ZDf2hT5,192.168.1.4,48562,192.168.1.1,53,udp,0.0014648438,58,143,SF,True,True,0,Dd,1,86,1,171,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133128.071795,CzTvAq3xIWQFIkn4Fh,192.168.1.4,37751,192.168.1.1,53,udp,0.0014648438,58,143,SF,True,True,0,Dd,1,86,1,171,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133156.159125,Cx17YL1XBCnQ2bjXB1,192.168.1.4,48829,192.168.1.1,53,udp,0.0014648438,58,143,SF,True,True,0,Dd,1,86,1,171,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133068.410295,CYouA72glPA1nNJ7p1,192.168.1.4,44191,142.251.179.148,443,udp,0.0815999508,4024,8718,SF,True,False,0,Dd,7,4220,10,8998,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133156.580456,Cd360D2EjsnqOOKHh3,192.168.1.4,48834,3.215.48.25,443,udp,0.0815999508,4024,8718,SF,True,False,0,Dd,7,4220,10,8998,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133067.988041,CKcBws2NOCvTTyi9yk,192.168.1.4,50685,23.212.249.75,443,udp,28.2485001087,15701,7481,SF,True,False,0,Dd,27,16457,26,8209,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133128.156596,CEC2CQ3ffR1XRjSdKc,192.168.1.4,46762,192.168.1.1,53,udp,0.0026040077,45,213,SF,True,True,0,Dd,1,73,1,241,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133127.260543,C9uXRf2RBdxqW0xul4,192.168.1.4,59500,142.251.111.95,443,udp,0.0026040077,45,213,SF,True,True,0,Dd,1,73,1,241,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133126.767685,CnGIG83pYEmxQEY6Id,192.168.1.4,35808,192.168.1.1,53,udp,0.0142719746,52,404,SF,True,True,0,Dd,1,80,1,432,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133156.83531,CA2novwFJyF6M8I4e,192.168.1.4,59777,192.168.1.1,53,udp,0.0010499954,53,113,SF,True,True,0,Dd,1,81,1,141,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133128.161901,CS60hJ2yr0D2rHBOJj,192.168.1.4,53102,35.244.154.8,443,tcp,0.053217887900000004,1886,6747,SF,True,False,0,ShADadFfR,10,2390,8,7171,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133156.159241,CuVPO12oqZY3Kl3x43,192.168.1.4,41041,192.168.1.1,53,udp,0.066808939,59,209,SF,True,True,0,Dd,1,87,1,237,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133128.1649,CXNQR5FUhkny242bj,192.168.1.4,38164,199.38.167.131,443,udp,0.066808939,59,209,SF,True,True,0,Dd,1,87,1,237,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133128.073931,CN0Kj52SzT4T5jnLt5,192.168.1.4,60426,192.168.1.1,53,udp,0.0533640385,41,181,SF,True,True,0,Dd,1,69,1,209,672cdd2ed542409b,e72cdd2ed542409b,h3,DNS
1723133156.476507,CY4sPt2o5i0IU5gxFg,192.168.1.4,59438,23.62.164.139,443,udp,0.0533640385,41,181,SF,True,True,0,Dd,1,69,1,209,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
1723133156.788804,Ct7RVrDPH5RNYkBza,192.168.1.4,59892,20.110.205.119,443,udp,0.0533640385,41,181,SF,True,True,0,Dd,1,69,1,209,672cdd2ed542409b,e72cdd2ed542409b,h3,HTTPS
