id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
192.168.1.4,53262.0,192.168.1.1,53.0,udp,182.843533992767,6277.0,10934.0,SF,1.0,0.0,0.0,ShADadFf,21.0,7377.0,23.0,12138.0,0.0
192.168.1.4,60106.0,172.64.152.105,443.0,udp,3.87819600105286,2917.0,9330.0,SF,1.0,0.0,0.0,ShADadFf,24.0,4173.0,25.0,10638.0,0.0
192.168.1.4,50646.0,192.168.1.1,53.0,udp,0.00117802619934,51.0,112.0,SF,1.0,1.0,0.0,Dd,1.0,79.0,1.0,140.0,0.0
192.168.1.4,37093.0,192.168.1.1,53.0,udp,0.015900135040283,60.0,445.0,SF,1.0,1.0,0.0,Dd,1.0,88.0,1.0,473.0,0.0
192.168.1.4,32996.0,142.251.111.154,443.0,udp,0.016719818115234,49.0,148.0,SF,1.0,1.0,0.0,Dd,1.0,77.0,1.0,176.0,0.0
192.168.1.6,40228.0,192.168.1.4,22.0,SSH,16.58838415145874,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,58580.0,54.173.65.180,443.0,udp,2.33856201171875,4728.0,7202.0,SF,1.0,0.0,0.0,ShADadfF,16.0,5388.0,16.0,7854.0,0.0
192.168.1.4,43537.0,192.168.1.1,53.0,udp,3.95826697349548,2915.0,29006.0,SF,1.0,0.0,0.0,ShADadFf,25.0,4223.0,33.0,30730.0,0.0
192.168.1.4,41776.0,104.90.97.151,443.0,tcp,2.80093002319336,1836.0,4265.0,SF,1.0,0.0,0.0,ShADadFRRf,12.0,2420.0,11.0,4845.0,0.0
192.168.1.4,50888.0,216.239.32.178,443.0,udp,0.069339990615844,4027.0,8801.0,SF,1.0,0.0,0.0,Dd,7.0,4223.0,10.0,9081.0,0.0
192.168.1.4,41746.0,192.168.1.1,53.0,udp,139.918058156967,3392.0,4863.0,SF,1.0,0.0,0.0,ShADadFf,19.0,4388.0,16.0,5703.0,0.0
192.168.1.4,43795.0,142.251.111.97,443.0,udp,0.068822860717773,4026.0,8814.0,SF,1.0,0.0,0.0,Dd,7.0,4222.0,10.0,9094.0,0.0
192.168.1.4,38479.0,192.168.1.1,53.0,udp,1.91341590881348,5822.0,5465.0,SF,1.0,0.0,0.0,ShADadFf,18.0,6766.0,17.0,6357.0,0.0
192.168.1.4,53673.0,192.168.1.1,53.0,udp,0.024587154388427,48.0,108.0,SF,1.0,1.0,0.0,Dd,1.0,76.0,1.0,136.0,0.0
192.168.1.4,60738.0,23.212.249.70,443.0,tcp,18.7793490886688,1874.0,3347.0,SF,1.0,0.0,0.0,ShADadfF,10.0,2402.0,12.0,3979.0,0.0
192.168.1.4,57298.0,3.166.192.9,443.0,udp,0.022725105285644,50.0,235.0,SF,1.0,1.0,0.0,Dd,1.0,78.0,1.0,263.0,0.0
192.168.1.4,39007.0,192.168.1.1,53.0,udp,0.093155145645141,49.0,196.0,SF,1.0,1.0,0.0,Dd,1.0,77.0,1.0,224.0,0.0
192.168.1.6,35862.0,192.168.1.4,22.0,SSH,18.09541702270508,1607.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2499.0,22.0,3238.0,1.0
192.168.1.4,35416.0,192.168.1.1,53.0,udp,0.001669883728027,67.0,125.0,SF,1.0,1.0,0.0,Dd,1.0,95.0,1.0,153.0,0.0
192.168.1.4,45461.0,192.168.1.1,53.0,udp,0.02393889427185,52.0,113.0,SF,1.0,1.0,0.0,Dd,1.0,80.0,1.0,141.0,0.0
192.168.1.4,49418.0,192.168.1.1,53.0,udp,0.001775026321411,50.0,107.0,SF,1.0,1.0,0.0,Dd,1.0,78.0,1.0,135.0,0.0
192.168.1.156,34269.0,192.168.1.1,53.0,DNS,18.08648705482483,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.6,42466.0,192.168.1.4,22.0,SSH,18.08885788917541,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,52633.0,192.168.1.1,53.0,udp,0.001163959503173,49.0,113.0,SF,1.0,1.0,0.0,Dd,1.0,77.0,1.0,141.0,0.0
192.168.1.4,56904.0,52.3.235.238,443.0,tcp,0.048143863677978,1875.0,3860.0,SF,1.0,0.0,0.0,ShADadFRRf,11.0,2407.0,8.0,4284.0,0.0
192.168.1.4,47014.0,34.198.122.35,443.0,tcp,272.629472970963,2883.0,4638.0,SF,1.0,0.0,0.0,ShADadtFf,15.0,3683.0,14.0,5374.0,0.0
192.168.1.4,56322.0,192.168.1.1,53.0,udp,0.01173186302185,41.0,191.0,SF,1.0,1.0,0.0,Dd,1.0,69.0,1.0,219.0,0.0
192.168.1.6,36372.0,192.168.1.4,22.0,SSH,18.09043502807617,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,47762.0,192.168.1.1,53.0,udp,240.526194095612,2847.0,7112.0,SF,1.0,0.0,0.0,ShADadfF,23.0,4051.0,25.0,8420.0,0.0
192.168.1.4,35423.0,192.168.1.1,53.0,udp,0.001924991607666,56.0,101.0,SF,1.0,1.0,0.0,Dd,1.0,84.0,1.0,129.0,0.0
192.168.1.6,47396.0,192.168.1.4,22.0,SSH,18.09023118019104,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.6,54452.0,192.168.1.4,22.0,SSH,18.08953595161438,1607.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2499.0,22.0,3238.0,1.0
192.168.1.4,56846.0,44.220.9.223,443.0,tcp,5.16176795959473,2493.0,34409.0,SF,1.0,0.0,0.0,ShADadFf,24.0,3749.0,28.0,35873.0,0.0
192.168.1.4,43224.0,146.75.28.84,443.0,tcp,0.221473932266235,1854.0,5821.0,SF,1.0,0.0,0.0,ShADadFRf,11.0,2410.0,11.0,6401.0,0.0
192.168.1.4,50876.0,142.251.111.132,443.0,tcp,60.989490032196,0.0,0.0,RSTR,1.0,0.0,0.0,ShAaFr,4.0,216.0,3.0,152.0,0.0
192.168.1.6,34912.0,192.168.1.4,22.0,SSH,18.089344024658203,1639.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2531.0,22.0,3238.0,1.0
192.168.1.4,39022.0,104.18.29.163,443.0,udp,0.002237081527709,50.0,134.0,SF,1.0,1.0,0.0,Dd,1.0,78.0,1.0,162.0,0.0
192.168.1.6,51022.0,192.168.1.4,22.0,SSH,16.585758924484253,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.6,45154.0,192.168.1.4,22.0,SSH,18.089030981063843,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0
192.168.1.6,49912.0,192.168.1.4,22.0,SSH,18.08888006210327,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.6,47366.0,192.168.1.4,22.0,SSH,16.58718490600586,1639.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2531.0,22.0,3238.0,1.0
192.168.1.4,54651.0,192.168.1.1,53.0,udp,0.000710010528564,43.0,43.0,SF,1.0,1.0,0.0,Dd,1.0,71.0,1.0,71.0,0.0
192.168.1.4,37394.0,192.168.1.1,53.0,udp,0.004884958267211,53.0,116.0,SF,1.0,1.0,0.0,Dd,1.0,81.0,1.0,144.0,0.0
192.168.1.6,51244.0,192.168.1.4,22.0,SSH,18.089184045791622,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.6,38776.0,192.168.1.4,22.0,SSH,0.000729084014892,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0
192.168.1.4,57633.0,192.168.1.1,53.0,udp,0.041695833206176,50.0,420.0,SF,1.0,1.0,0.0,Dd,1.0,78.0,1.0,448.0,0.0
192.168.1.4,46430.0,192.168.1.1,53.0,udp,0.006212949752807,56.0,101.0,SF,1.0,1.0,0.0,Dd,1.0,84.0,1.0,129.0,0.0
192.168.1.4,36894.0,142.251.111.148,443.0,udp,65.6977088451386,3384.0,9265.0,SF,1.0,0.0,0.0,IIiiiIhhhHH,21.0,4496.0,20.0,10313.0,0.0
192.168.1.6,39248.0,192.168.1.4,22.0,SSH,18.08719611167908,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0
192.168.1.6,34052.0,192.168.1.4,22.0,SSH,0.000350952148437,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0
192.168.1.6,41662.0,192.168.1.4,22.0,SSH,18.087889194488525,1607.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2499.0,22.0,3238.0,1.0
192.168.1.4,33460.0,3.224.67.99,443.0,tcp,77.3285160064697,1967.0,221394.0,SF,1.0,0.0,0.0,ShADadfFr,67.0,5459.0,100.0,226590.0,0.0
192.168.1.6,60664.0,192.168.1.4,22.0,SSH,16.585451126098633,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0
192.168.1.4,44036.0,3.166.192.60,443.0,tcp,187.572160959244,5674.0,879547.0,SF,1.0,0.0,39984.0,ShADadtgFf,231.0,17730.0,318.0,896091.0,0.0
192.168.1.4,36592.0,172.253.63.190,443.0,tcp,14.0506880283356,1895.0,8797.0,SF,1.0,0.0,0.0,ShADadFf,11.0,2475.0,9.0,9273.0,0.0
192.168.1.4,60881.0,192.168.1.1,53.0,udp,0.005812168121337,54.0,138.0,SF,1.0,1.0,0.0,Dd,1.0,82.0,1.0,166.0,0.0
192.168.1.4,53895.0,192.168.1.1,53.0,udp,0.042412996292114,4610.0,10146.0,SF,1.0,0.0,0.0,Dd,11.0,4918.0,15.0,10566.0,0.0
192.168.1.4,42277.0,192.168.1.1,53.0,udp,0.013999938964843,47.0,401.0,SF,1.0,1.0,0.0,Dd,1.0,75.0,1.0,429.0,0.0
192.168.1.4,59570.0,72.21.81.200,443.0,udp,0.001292943954467,70.0,70.0,SF,1.0,1.0,0.0,Dd,1.0,98.0,1.0,98.0,0.0
192.168.1.4,39081.0,104.16.124.96,443.0,udp,0.038280963897705,45.0,213.0,SF,1.0,1.0,0.0,IIiiiIhhhHHH,1.0,73.0,1.0,241.0,0.0
192.168.1.4,34098.0,172.253.115.95,443.0,udp,0.002503871917724,49.0,471.0,SF,1.0,1.0,0.0,Dd,1.0,77.0,1.0,499.0,0.0
192.168.1.6,58070.0,192.168.1.4,22.0,SSH,18.08905005455017,1639.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2531.0,22.0,3238.0,1.0
192.168.1.4,56554.0,192.168.1.1,53.0,udp,0.173900842666625,5070.0,9816.0,SF,1.0,0.0,0.0,Dd,11.0,5378.0,13.0,10180.0,0.0
192.168.1.4,52416.0,216.221.8.29,80.0,tcp,60.2423241138458,0.0,0.0,RSTR,1.0,0.0,0.0,ShAaFr,4.0,216.0,3.0,152.0,0.0
192.168.1.4,55134.0,204.79.197.239,443.0,udp,0.095691919326782,47.0,280.0,SF,1.0,1.0,0.0,Dd,1.0,75.0,1.0,308.0,0.0
192.168.1.4,54893.0,192.168.1.1,53.0,udp,0.047452926635742,41.0,170.0,SF,1.0,1.0,0.0,Dd,1.0,69.0,1.0,198.0,0.0
192.168.1.6,33266.0,192.168.1.4,22.0,SSH,16.593780040740967,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,34888.0,104.18.39.221,443.0,tcp,2.94856214523315,2432.0,5881.0,SF,1.0,0.0,0.0,ShADadFf,14.0,3168.0,12.0,6513.0,0.0
192.168.1.4,58094.0,192.168.1.1,53.0,udp,0.014200925827026,46.0,114.0,SF,1.0,1.0,0.0,Dd,1.0,74.0,1.0,142.0,0.0
192.168.1.4,32939.0,192.168.1.1,53.0,udp,0.005434036254882,44.0,185.0,SF,1.0,1.0,0.0,Dd,1.0,72.0,1.0,213.0,0.0
192.168.1.6,32902.0,192.168.1.4,22.0,SSH,0.000826120376586,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0
192.168.1.4,32833.0,192.168.1.1,53.0,udp,0.001340150833129,86.0,168.0,SF,1.0,1.0,0.0,Dd,1.0,114.0,1.0,196.0,0.0
192.168.1.4,37306.0,184.26.158.70,443.0,tcp,12.7532300949097,1812.0,5206.0,SF,1.0,0.0,0.0,ShADadfF,12.0,2444.0,12.0,5838.0,0.0
192.168.1.6,49636.0,192.168.1.4,22.0,SSH,18.08778285980225,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0
192.168.1.4,47620.0,192.168.1.1,53.0,udp,0.001544952392578,52.0,404.0,SF,1.0,1.0,0.0,Dd,1.0,80.0,1.0,432.0,0.0
192.168.1.4,47431.0,192.168.1.1,53.0,udp,0.013010025024414,45.0,105.0,SF,1.0,1.0,0.0,Dd,1.0,73.0,1.0,133.0,0.0
192.168.1.6,41940.0,192.168.1.4,22.0,SSH,16.586724996566772,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,48861.0,192.168.1.1,53.0,udp,0.002665996551513,50.0,114.0,SF,1.0,1.0,0.0,Dd,1.0,78.0,1.0,142.0,0.0
192.168.1.6,55008.0,192.168.1.4,22.0,SSH,18.09812307357788,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,41986.0,192.168.1.1,53.0,udp,0.002840042114257,49.0,138.0,SF,1.0,1.0,0.0,Dd,1.0,77.0,1.0,166.0,0.0
192.168.1.6,37700.0,192.168.1.4,22.0,SSH,18.08689999580384,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,52538.0,68.67.160.132,443.0,tcp,10.0544030666351,8811.0,6393.0,SF,1.0,0.0,0.0,ShADadfF,15.0,9599.0,15.0,7181.0,0.0
192.168.1.4,57651.0,192.168.1.1,53.0,udp,0.001578092575073,50.0,283.0,SF,1.0,1.0,0.0,Dd,1.0,78.0,1.0,311.0,0.0
192.168.1.4,57559.0,192.168.1.1,53.0,udp,0.231758117675781,1763.0,3502.0,SF,1.0,0.0,0.0,ShADFadRfR,8.0,2139.0,7.0,3874.0,0.0
192.168.1.6,50580.0,192.168.1.4,22.0,SSH,0.000558137893676,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0
192.168.1.6,45018.0,192.168.1.4,22.0,SSH,15.093995094299316,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.6,42184.0,192.168.1.4,22.0,SSH,18.0989670753479,1639.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2531.0,22.0,3238.0,1.0
192.168.1.4,46677.0,192.168.1.1,53.0,udp,0.046110868453979,44.0,122.0,SF,1.0,1.0,0.0,IIiiiIhhhHH,1.0,72.0,1.0,150.0,0.0
192.168.1.6,51084.0,192.168.1.4,22.0,SSH,0.000806093215942,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0
192.168.1.4,55903.0,192.168.1.1,53.0,udp,0.162817001342773,37.0,356.0,SF,1.0,1.0,0.0,Dd,1.0,65.0,1.0,384.0,0.0
192.168.1.4,46476.0,20.114.189.135,443.0,tcp,21.3173310756683,2849.0,5891.0,RSTO,1.0,0.0,0.0,ShADadfR,13.0,3545.0,13.0,6575.0,0.0
192.168.1.6,54458.0,192.168.1.4,22.0,SSH,18.090022802352905,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0
192.168.1.4,47369.0,192.168.1.1,53.0,udp,0.005728960037231,47.0,109.0,SF,1.0,1.0,0.0,Dd,1.0,75.0,1.0,137.0,0.0
192.168.1.4,54673.0,192.168.1.1,53.0,udp,0.002535104751586,51.0,95.0,SF,1.0,1.0,0.0,Dd,1.0,79.0,1.0,123.0,0.0
192.168.1.4,56294.0,192.168.1.1,53.0,udp,110.621007919312,53015.0,256844.0,SF,1.0,0.0,0.0,ShADadtFRf,120.0,59263.0,163.0,265328.0,0.0
192.168.1.4,45281.0,192.168.1.1,53.0,udp,0.052141904830932,46.0,202.0,SF,1.0,1.0,0.0,Dd,1.0,74.0,1.0,230.0,0.0
192.168.1.6,60948.0,192.168.1.4,22.0,SSH,18.08941507339477,1607.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2499.0,22.0,3238.0,1.0
192.168.1.4,35977.0,192.168.1.1,53.0,udp,0.05643892288208,2736.0,6954.0,SF,1.0,0.0,0.0,Dd,5.0,2876.0,8.0,7178.0,0.0
192.168.1.4,52643.0,192.168.1.1,53.0,udp,0.009721994400024,47.0,134.0,SF,1.0,1.0,0.0,Dd,1.0,75.0,1.0,162.0,0.0
192.168.1.4,43228.0,146.75.28.84,443.0,tcp,12.2787871360779,2416.0,6462.0,SF,1.0,0.0,0.0,ShADadFfR,15.0,3180.0,16.0,7302.0,0.0
192.168.1.4,55456.0,192.168.1.1,53.0,udp,0.004374980926513,47.0,388.0,SF,1.0,1.0,0.0,Dd,1.0,75.0,1.0,416.0,0.0
192.168.1.4,48016.0,52.72.197.114,443.0,tcp,60.1064841747284,2678.0,14495.0,SF,1.0,0.0,0.0,ShADadFf,19.0,3674.0,19.0,15491.0,0.0
192.168.1.6,54426.0,192.168.1.4,22.0,SSH,18.088431119918823,1607.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2499.0,22.0,3238.0,1.0
192.168.1.6,50286.0,192.168.1.4,22.0,SSH,18.084033966064453,1655.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2547.0,22.0,3238.0,1.0
192.168.1.4,55974.0,192.168.1.1,53.0,udp,0.043031930923461,61.0,223.0,SF,1.0,1.0,0.0,Dd,1.0,89.0,1.0,251.0,0.0
192.168.1.6,57202.0,192.168.1.4,22.0,SSH,18.087876081466675,1639.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2531.0,22.0,3238.0,1.0
192.168.1.4,41741.0,192.168.1.1,53.0,udp,0.001206159591674,52.0,113.0,SF,1.0,1.0,0.0,Dd,1.0,80.0,1.0,141.0,0.0
192.168.1.4,42450.0,23.208.35.12,443.0,tcp,0.045845031738281,1801.0,6303.0,SF,1.0,0.0,0.0,ShADadFRf,11.0,2333.0,9.0,6779.0,0.0
192.168.1.6,53998.0,192.168.1.4,22.0,SSH,16.596601963043213,1639.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2531.0,22.0,3238.0,1.0
192.168.1.6,40246.0,192.168.1.4,22.0,SSH,18.08892297744751,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,52489.0,192.168.1.1,53.0,udp,60.1840190887451,0.0,0.0,SF,1.0,0.0,0.0,ShAaFf,5.0,268.0,4.0,216.0,0.0
192.168.1.6,55218.0,192.168.1.4,22.0,SSH,18.089184999465942,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,48356.0,146.75.36.217,443.0,tcp,2.78640818595886,1817.0,5617.0,SF,1.0,0.0,0.0,ShADadFRf,11.0,2373.0,11.0,6197.0,0.0
192.168.1.4,55823.0,192.168.1.1,53.0,udp,0.006461143493652,54.0,118.0,SF,1.0,1.0,0.0,IIiishhHH,1.0,82.0,1.0,146.0,0.0
192.168.1.6,39622.0,192.168.1.4,22.0,SSH,16.596506118774414,1607.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2499.0,22.0,3238.0,1.0
192.168.1.4,39628.0,184.26.41.25,443.0,tcp,0.099614143371582,1868.0,4229.0,SF,1.0,0.0,0.0,ShADadFRf,12.0,2452.0,11.0,4809.0,0.0
192.168.1.6,53220.0,192.168.1.4,22.0,SSH,18.08989906311035,1655.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2547.0,22.0,3238.0,1.0
192.168.1.4,49287.0,192.168.1.1,53.0,udp,0.055246114730834,2862.0,8518.0,SF,1.0,0.0,0.0,IIiiihhhIHHH,7.0,3058.0,9.0,8770.0,0.0
192.168.1.4,39224.0,192.168.1.1,53.0,udp,60.5786700248718,2895.0,4235.0,SF,1.0,0.0,0.0,ShADadFf,19.0,3891.0,15.0,5023.0,0.0
192.168.1.6,45896.0,192.168.1.4,22.0,SSH,0.000759840011596,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0
192.168.1.6,53754.0,192.168.1.4,22.0,SSH,18.09123516082764,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0
192.168.1.4,40345.0,172.253.122.156,443.0,udp,0.152606964111328,4613.0,9435.0,SF,1.0,0.0,0.0,Dd,11.0,4921.0,13.0,9799.0,0.0
192.168.1.4,47468.0,35.190.43.134,443.0,tcp,0.041927099227905,1824.0,4168.0,SF,1.0,0.0,0.0,IIiishhHH,8.0,2200.0,7.0,4540.0,0.0
192.168.1.4,37216.0,64.74.236.31,443.0,udp,0.041615962982177,80.0,524.0,SF,1.0,1.0,0.0,IIZiisH,1.0,108.0,1.0,552.0,0.0
192.168.1.6,43906.0,192.168.1.4,22.0,SSH,18.0871000289917,1607.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2499.0,22.0,3238.0,1.0
192.168.1.4,52849.0,192.168.1.1,53.0,udp,0.124199867248535,49.0,303.0,SF,1.0,1.0,0.0,Dd,1.0,77.0,1.0,331.0,0.0
192.168.1.6,38170.0,192.168.1.4,22.0,SSH,18.099773168563843,1647.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2539.0,22.0,3238.0,1.0
192.168.1.4,57715.0,192.168.1.1,53.0,udp,0.015427827835083,43.0,118.0,SF,1.0,1.0,0.0,Dd,1.0,71.0,1.0,146.0,0.0
192.168.1.4,52805.0,192.168.1.1,53.0,udp,1.94066309928894,6542.0,97368.0,SF,1.0,0.0,0.0,Dd,56.0,8110.0,90.0,99888.0,0.0
192.168.1.6,35550.0,192.168.1.4,22.0,SSH,16.585773944854736,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0
192.168.1.4,59638.0,207.241.237.2,443.0,udp,48.7080979347229,15883.0,10301.0,SF,1.0,0.0,0.0,Dd,28.0,16667.0,30.0,11141.0,0.0
192.168.1.4,37775.0,192.168.1.1,53.0,udp,0.01659607887268,44.0,388.0,SF,1.0,1.0,0.0,Dd,1.0,72.0,1.0,416.0,0.0
192.168.1.6,51660.0,192.168.1.4,22.0,SSH,18.08828496932984,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,42083.0,35.190.43.134,443.0,udp,0.076400995254516,4027.0,8792.0,SF,1.0,0.0,0.0,IIiishhHH,7.0,4223.0,10.0,9072.0,0.0
192.168.1.4,39306.0,63.251.28.210,443.0,udp,3.05263996124268,8394.0,230609.0,SF,1.0,0.0,0.0,Dd,75.0,10494.0,197.0,236125.0,0.0
192.168.1.6,54032.0,192.168.1.4,22.0,SSH,15.083172798156738,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,37061.0,192.168.1.1,53.0,udp,0.00170612335205,54.0,351.0,SF,1.0,1.0,0.0,Dd,1.0,82.0,1.0,379.0,0.0
192.168.1.6,60784.0,192.168.1.4,22.0,SSH,0.000511169433593,47.0,47.0,SF,1.0,1.0,0.0,Dd,1.0,75.0,1.0,75.0,1.0
192.168.1.4,41782.0,104.90.97.151,443.0,udp,0.015357971191406,41.0,410.0,SF,1.0,1.0,0.0,Dd,1.0,69.0,1.0,438.0,0.0
192.168.1.4,58738.0,13.109.184.247,443.0,tcp,58.2632448673248,2766.0,5816.0,SF,1.0,0.0,0.0,ShADadFRf,18.0,3686.0,19.0,6812.0,0.0
192.168.1.6,42496.0,192.168.1.4,22.0,SSH,18.08881187438965,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,41936.0,146.75.29.140,443.0,udp,60.2172210216522,1794.0,6190.0,SF,1.0,0.0,0.0,ShADadFf,12.0,2426.0,11.0,6770.0,0.0
192.168.1.4,32942.0,8.2.110.70,443.0,tcp,26.5150799751282,1898.0,6340.0,SF,1.0,0.0,0.0,ShADadfFr,13.0,2582.0,13.0,7012.0,0.0
192.168.1.4,33082.0,192.168.1.1,53.0,udp,0.005415916442871,53.0,450.0,SF,1.0,1.0,0.0,Dd,1.0,81.0,1.0,478.0,0.0
192.168.1.4,56654.0,192.168.1.1,53.0,udp,0.005218029022216,46.0,417.0,SF,1.0,1.0,0.0,Dd,1.0,74.0,1.0,445.0,0.0
192.168.1.4,36964.0,192.168.1.1,53.0,udp,0.00265097618103,51.0,130.0,SF,1.0,1.0,0.0,Dd,1.0,79.0,1.0,158.0,0.0
192.168.1.4,57619.0,192.168.1.1,53.0,udp,0.114427089691162,61.0,334.0,SF,1.0,1.0,0.0,Dd,1.0,89.0,1.0,362.0,0.0
192.168.1.4,47432.0,192.168.1.1,53.0,udp,0.001884937286376,49.0,110.0,SF,1.0,1.0,0.0,Dd,1.0,77.0,1.0,138.0,0.0
192.168.1.4,47257.0,192.168.1.1,53.0,udp,0.013839960098266,45.0,110.0,SF,1.0,1.0,0.0,Dd,1.0,73.0,1.0,138.0,0.0
192.168.1.4,60730.0,192.168.1.1,53.0,udp,0.003314971923828,45.0,236.0,SF,1.0,1.0,0.0,Dd,1.0,73.0,1.0,264.0,0.0
192.168.1.4,41951.0,192.168.1.1,53.0,udp,0.003451108932495,36.0,434.0,SF,1.0,1.0,0.0,Dd,1.0,64.0,1.0,462.0,0.0
192.168.1.4,52593.0,192.168.1.1,53.0,udp,0.038066148757934,50.0,247.0,SF,1.0,1.0,0.0,Dd,1.0,78.0,1.0,275.0,0.0
192.168.1.4,42673.0,172.253.62.94,443.0,udp,0.023838996887207,40.0,100.0,SF,1.0,1.0,0.0,IIiiihIhhHH,1.0,68.0,1.0,128.0,0.0
192.168.1.6,35758.0,192.168.1.4,22.0,SSH,18.088469982147217,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0
192.168.1.4,60656.0,157.230.58.12,443.0,udp,0.005389928817749,65.0,126.0,SF,1.0,1.0,0.0,Dd,1.0,93.0,1.0,154.0,0.0
192.168.1.4,59297.0,192.168.1.1,53.0,udp,0.001826047897338,43.0,158.0,SF,1.0,1.0,0.0,Dd,1.0,71.0,1.0,186.0,0.0
192.168.1.4,44793.0,192.168.1.1,53.0,udp,0.001565933227539,55.0,120.0,SF,1.0,1.0,0.0,Dd,1.0,83.0,1.0,148.0,0.0
192.168.1.4,56740.0,192.168.1.1,53.0,udp,0.002716064453125,41.0,163.0,SF,1.0,1.0,0.0,Dd,1.0,69.0,1.0,191.0,0.0
