ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label,client_initial_dcid,server_scid
1723215940.492759,CbqcIH1Y3rUes0wND2,192.168.1.6,46560.0,192.168.1.4,22.0,SSH,18.088622093200684,1607.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2499.0,22.0,3238.0,1.0,,
1723225078.58117,CtQzdV1VUCGoQLLung,192.168.1.4,45548.0,192.168.1.1,53.0,udp,0.021745204925537,43.0,108.0,SF,1.0,1.0,0.0,Dd,1.0,71.0,1.0,136.0,0.0,646c3f173d725579,e46c3f173d725579
1723225138.99309,CfqLAYuMThdhstrxf,192.168.1.4,54412.0,99.84.191.91,443.0,tcp,0.044632911682128,1818.0,6108.0,SF,1.0,0.0,0.0,ShADadFRf,10.0,2322.0,9.0,6584.0,0.0,59f7c6c1dfec6861,f9f7c6c1dfec6861
1723223360.64004,Cef32F1uSWZGNO69R9,192.168.1.4,55978.0,192.168.1.1,53.0,udp,0.001863956451416,45.0,110.0,SF,1.0,1.0,0.0,Dd,1.0,73.0,1.0,138.0,0.0,9f8060a20f3baca3,ff8060a20f3baca3
1723223157.34365,CZm6Bl2Gj1OSYtEeEk,192.168.1.4,53310.0,23.194.131.11,443.0,udp,0.005092144012451,85.0,167.0,SF,1.0,1.0,0.0,Dd,1.0,113.0,1.0,195.0,0.0,632ce939df244b7c,000000000063adcbad266a48502d92723544fb16
1723214493.30997,C4jqFA1jky1ysIqEva,192.168.1.6,41000.0,192.168.1.4,22.0,SSH,18.088222980499268,1607.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2499.0,22.0,3238.0,1.0,,
1723219727.995427,Ccb6432ucph2EWJeFh,192.168.1.6,51060.0,192.168.1.4,22.0,SSH,18.09061288833618,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0,,
1723223355.28309,Cf6zS424iWY1LBLbOk,192.168.1.4,56494.0,192.168.1.1,53.0,udp,13.3389890193939,1842.0,6405.0,SF,1.0,0.0,0.0,ShADadfF,12.0,2474.0,10.0,6929.0,0.0,73733bfe75ae53af,017990f6292f709b1079f6f6022f67500a2a9f45
1723223571.01975,CvO9n51Oxq3ZcfqEp6,192.168.1.4,45818.0,34.199.85.59,443.0,udp,0.061703920364379,2701.0,418.0,RSTO,1.0,0.0,0.0,ShADadfR,7.0,3073.0,6.0,738.0,0.0,5d755e2424018803,01c5e8419f128378b8c76241e812809da51f3309
1723223418.28098,CR8GS13Vr8EF15BVVc,192.168.1.4,55458.0,3.166.192.61,443.0,tcp,2.88151407241821,2461.0,5508.0,SF,1.0,0.0,0.0,ShADadFf,15.0,3249.0,13.0,6192.0,0.0,6106ef2a0b72d739,017b5a6cb7deb4f09b7ad86c14debb699dce5f2f
1723224624.73222,CSNuUE15Upt5QP0Y4l,192.168.1.4,41310.0,142.251.179.113,443.0,udp,0.107795000076293,7296.0,10306.0,SF,1.0,0.0,0.0,Dd,16.0,7744.0,18.0,10810.0,0.0,f860fadda3b99276,f860fadda3b99276
1723213702.585871,CTfRvn1m8GPnX2uqv,192.168.1.6,45686.0,192.168.1.4,22.0,SSH,18.13381004333496,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,24.0,3342.0,1.0,,
1723225080.38933,CYYJke2nzVtadp4BCa,192.168.1.4,51583.0,192.168.1.1,53.0,udp,0.009922981262207,60.0,112.0,SF,1.0,1.0,0.0,Dd,1.0,88.0,1.0,140.0,0.0,8b6add0c2c10ecd4,eb6add0c2c10ecd4
1723224297.22375,C5QU2l2hAP59KG1Jh6,192.168.1.4,43042.0,3.213.224.199,443.0,tcp,11.9399070739746,53418.0,656292.0,SF,1.0,0.0,10136.0,ShADadgFRf,184.0,62970.0,293.0,671536.0,0.0,d6c78d4e2a5ffacc,f6c78d4e2a5ffacc
1723224981.23364,Csi4jgkBnSjtQve45,192.168.1.4,39230.0,192.168.1.1,53.0,udp,0.002711057662963,41.0,229.0,SF,1.0,1.0,0.0,Dd,1.0,69.0,1.0,257.0,0.0,a6a43160e6172cb2,e6a43160e6172cb2
1723223810.70999,CRPd924ipBa5ITE6f1,192.168.1.4,39119.0,192.168.1.1,53.0,udp,0.024014949798583,51.0,154.0,SF,1.0,1.0,0.0,Dd,1.0,79.0,1.0,182.0,0.0,9d73f0822fe5f82e,fd73f0822fe5f82e
1723223359.71152,CO1bdc2bNjOBfvjLPj,192.168.1.4,50932.0,192.168.1.1,53.0,udp,0.000516891479492,60.0,60.0,SF,1.0,1.0,0.0,Dd,1.0,88.0,1.0,88.0,0.0,2d612f2751bf8a14,016c902bf3e021d2256d142a21e03b3b6d9d62f7
1723218879.318199,Cb4RJSCf48gcAI3Z1,192.168.1.6,38246.0,192.168.1.4,22.0,SSH,16.587262868881226,1655.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2547.0,22.0,3238.0,1.0,,
1723223357.0986,C6GcNPqhiCdlBz4yh,192.168.1.4,50779.0,192.168.1.1,53.0,udp,0.001512050628662,45.0,236.0,SF,1.0,1.0,0.0,Dd,1.0,73.0,1.0,264.0,0.0,c37e7801277ac214,042cd29df1810c29
1723223570.8612,CCuchG1lCaVl8n9LKh,192.168.1.4,59724.0,199.38.167.130,443.0,udp,0.1022789478302,5077.0,9466.0,SF,1.0,0.0,0.0,Dd,12.0,5413.0,13.0,9830.0,0.0,b801c3e6d3f0200f,01df2737cd46079382dea537984628432cb1e10d
1723224926.16048,CjSoAy3BiYHwkCrrRh,192.168.1.4,37441.0,192.168.1.1,53.0,udp,0.044195175170898,44.0,494.0,SF,1.0,1.0,0.0,Dd,1.0,72.0,1.0,522.0,0.0,d69d2cd4ad571503,f69d2cd4ad571503
1723224925.08141,COsS2E4vVVev97JEq2,192.168.1.4,57766.0,31.13.66.19,443.0,tcp,44.2301688194275,2948.0,78051.0,SF,1.0,0.0,0.0,ShADadFf,41.0,5088.0,67.0,81543.0,0.0,3ac6399de8121c44,0198e37f1aa6b9ca6898857f3ea6938019d2bb5e
1723225078.60336,C5BGKd2vOB1NGPoY2e,192.168.1.4,60646.0,192.168.1.1,53.0,udp,0.00462794303894,60.0,120.0,SF,1.0,1.0,0.0,Dd,1.0,88.0,1.0,148.0,0.0,00565a2a3a7e08a5,0670e7a2c281c428
1723219081.103553,C2Ng642JN8tlkzUJfi,192.168.1.6,47564.0,192.168.1.4,22.0,SSH,0.000427961349487,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0,,
1723223449.33002,CsAoI82d4W4in8YYte,192.168.1.4,58924.0,172.253.62.94,443.0,tcp,60.066586971283,1833.0,6349.0,SF,1.0,0.0,0.0,ShADadFf,12.0,2465.0,10.0,6877.0,0.0,90c4eac482f47585,f0c4eac482f47585
1723223324.00734,CdbQBY3FnuhdhOQy16,192.168.1.4,45882.0,192.168.1.1,53.0,udp,0.185992956161499,50.0,307.0,SF,1.0,1.0,0.0,Dd,1.0,78.0,1.0,335.0,0.0,40712a0abfe0972a,e0712a0abfe0972a
1723223154.4298,C68U97yt5IJp37zgh,192.168.1.4,38742.0,146.75.30.109,443.0,udp,0.0,2736.0,4946.0,SF,0.0,0.0,0.0,Dd,5.0,2876.0,7.0,5142.0,0.0,d15a81d19391a804,f15a81d19391a804
1723225089.27467,CTjLQSwEI8RytQ93b,192.168.1.4,50982.0,172.253.63.154,443.0,udp,0.001566886901855,60.0,121.0,SF,1.0,1.0,0.0,Dd,1.0,88.0,1.0,149.0,0.0,22fe794a8f9925ff,e2fe794a8f9925ff
1723223691.60513,CSeTQf2ZnceCmiEGPe,192.168.1.4,53379.0,192.168.1.1,53.0,udp,155.470211029053,2672.0,132106.0,SF,1.0,0.0,0.0,ShADadFf,67.0,6164.0,65.0,135494.0,0.0,c12192294e1e05dd,014b0f67ec327ae3fc498567f43251cdc2b8ec04
1723223962.18549,CEkxFk3AUzK8xU7hdc,192.168.1.4,51906.0,216.239.36.54,443.0,tcp,0.051645994186401,1835.0,13738.0,SF,1.0,0.0,0.0,ShADadFRf,14.0,2547.0,12.0,14370.0,0.0,abfab6c9a68a41d0,ebfab6c9a68a41d0
1723224956.61082,CS3rOL1go69QbR9nIj,192.168.1.4,33746.0,99.86.229.8,443.0,tcp,12.7076988220215,2434.0,60695.0,SF,1.0,0.0,0.0,ShADadFf,33.0,4158.0,42.0,62887.0,0.0,5b62e72d9df57222,fb62e72d9df57222
1723223810.70414,CH0QRn6E46PQNZIl9,192.168.1.4,37292.0,104.90.96.237,443.0,tcp,120.269528865814,2884.0,5292.0,SF,1.0,0.0,0.0,ShADadfF,22.0,4036.0,24.0,6548.0,0.0,db0eea8cc3154061,fb0eea8cc3154061
1723225017.54575,CMHPdk3DvdGo7cZlVf,192.168.1.4,59641.0,192.168.1.1,53.0,udp,0.003371000289916,50.0,107.0,SF,1.0,1.0,0.0,Dd,1.0,78.0,1.0,135.0,0.0,d2943f8eb6b031d9,f2943f8eb6b031d9
1723223409.23097,CZf2hO1aN73VGiZwsh,192.168.1.4,38888.0,23.205.106.19,443.0,udp,3.20568108558655,2978.0,4614.0,SF,1.0,0.0,0.0,IIiiihhhIHHH,10.0,3506.0,9.0,5090.0,0.0,6aa70f20ae6d4a3a,019cabbd45b3ee13629ccdbd62b3f8521a6171b6
1723224925.0284,Cv3sHm1VnqLIKS2h0f,192.168.1.4,44436.0,192.168.1.1,53.0,udp,0.045878887176513,48.0,472.0,SF,1.0,1.0,0.0,Dd,1.0,76.0,1.0,500.0,0.0,b0ca94b3da97a0f3,1054414e37c1683f156b5d912278bd62e97d2c74
1723223355.16916,C6JgNR331nPalG6PK4,192.168.1.4,50001.0,192.168.1.1,53.0,udp,0.034693956375122,48.0,130.0,SF,1.0,1.0,0.0,Dd,1.0,76.0,1.0,158.0,0.0,3d6f72cb61be76d4,fd6f72cb61be76d4
1723225076.38861,CR3IWm2cegCtv9AP9d,192.168.1.4,54179.0,192.168.1.1,53.0,udp,0.0464448928833,48.0,444.0,SF,1.0,1.0,0.0,Dd,1.0,76.0,1.0,472.0,0.0,2cebd9d3c76adede,01e34d1b2390fc8fffe2cf1bb790e52192b9cc2a
1723223479.88511,C6qLyV1dettOgU8Eoj,192.168.1.4,48769.0,192.168.1.1,53.0,udp,0.012584924697875,56.0,101.0,SF,1.0,1.0,0.0,Dd,1.0,84.0,1.0,129.0,0.0,9bc3fbed2a5054c5,fbc3fbed2a5054c5
1723224323.58804,CxzXpi4FztfYMfsjZg,192.168.1.4,33156.0,23.205.105.62,443.0,udp,0.015863180160522,49.0,405.0,SF,1.0,1.0,0.0,IIiiihhhIHHhH,1.0,77.0,1.0,433.0,0.0,4284d60e3460c031,e284d60e3460c031
1723224535.26361,CV734r1FHc5aM7bq97,192.168.1.4,41815.0,192.168.1.1,53.0,udp,30.1116127967834,3763.0,5304.0,SF,1.0,0.0,0.0,ShADadFRf,19.0,4735.0,17.0,6196.0,0.0,abfab6c9a68a41d0,ebfab6c9a68a41d0
1723224293.8811,CnctIf1mi8KAFle1d6,192.168.1.4,50729.0,52.85.132.46,443.0,udp,0.06112003326416,2865.0,8547.0,SF,1.0,0.0,0.0,Dd,8.0,3089.0,10.0,8827.0,0.0,5b04c83802f4f583,fb04c83802f4f583
1723223417.33036,CDzV1v4dQinsgoW5k8,192.168.1.4,49140.0,142.251.16.156,443.0,tcp,3.83133983612061,2633.0,6951.0,SF,1.0,0.0,0.0,ShADadFf,17.0,3525.0,17.0,7843.0,0.0,9ac9401b55685614,fac9401b55685614
1723223781.8071,C81r1b46h673JbGnb9,192.168.1.4,46996.0,172.253.115.132,443.0,udp,0.068408012390136,43.0,127.0,SF,1.0,1.0,0.0,Dd,1.0,71.0,1.0,155.0,0.0,cc67744c9a058362,01e3ec4144d38432ade16641dad39ff47df46bbc
1723223933.29402,CQO99B1rAm8olVpZ69,192.168.1.4,38640.0,132.145.172.253,443.0,udp,60.218092918396,1865.0,6351.0,SF,1.0,0.0,0.0,ShADadFf,11.0,2445.0,9.0,6827.0,0.0,175a4e64d1e4c2f7,f75a4e64d1e4c2f7
1723219491.741679,CB2BBEf3wipm26uKe,192.168.1.6,34674.0,192.168.1.4,22.0,SSH,18.08989715576172,1639.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2531.0,22.0,3238.0,1.0,,
1723223361.51701,C5fAZV2CepeWEAM4pc,192.168.1.4,51856.0,35.71.139.29,443.0,tcp,42.8375899791718,1819.0,5695.0,SF,1.0,0.0,0.0,ShADadtFf,13.0,2515.0,11.0,7418.0,0.0,fdf506248c8e0133,158602017203baf20617f2b317a7d698dc141938
1723219315.377939,C8J7iY1ZHxZD0Tsb9j,192.168.1.6,47432.0,192.168.1.4,22.0,SSH,0.000838041305541,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0,,
1723222849.419297,CWFw3h2j73XxGYc4Mb,192.168.1.6,53340.0,192.168.1.4,22.0,SSH,18.089608907699585,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0,,
1723224805.78581,CdL30G4fN60u7nk1N4,192.168.1.4,37506.0,23.205.105.36,443.0,udp,0.084603071212768,4086.0,67786.0,SF,1.0,0.0,0.0,Dd,35.0,5066.0,63.0,69550.0,0.0,2cebd9d3c76adede,01e34d1b2390fc8fffe2cf1bb790e52192b9cc2a
1723223355.20396,CEHgZ3QxatAa0xWK2,192.168.1.4,37872.0,3.93.156.155,443.0,tcp,5.74144005775452,5606.0,5238.0,SF,1.0,0.0,0.0,ShADadFf,16.0,6446.0,13.0,5922.0,0.0,9bc3fbed2a5054c5,fbc3fbed2a5054c5
1723224804.77594,C8Vc4t3gp8WULH8Zga,192.168.1.4,37295.0,192.168.1.1,53.0,udp,0.011852025985717,52.0,114.0,SF,1.0,1.0,0.0,Dd,1.0,80.0,1.0,142.0,0.0,facd71ddfbdc02c4,facd71ddfbdc02c4
1723223691.33719,COTeGz4wA8ns3MZgge,192.168.1.4,48379.0,192.168.1.1,53.0,udp,0.043399095535278,54.0,154.0,SF,1.0,1.0,0.0,Dd,1.0,82.0,1.0,182.0,0.0,f0b057a5e7fce58f,ab2400c21c73a53b
1723225138.60453,CguEI53MTsgEK9sb8j,192.168.1.4,33223.0,192.168.1.1,53.0,udp,0.107629060745239,48.0,266.0,SF,1.0,1.0,0.0,Dd,1.0,76.0,1.0,294.0,0.0,32c68bfb3df7d85a,f2c68bfb3df7d85a
1723224612.82284,CcGeHy21ojc1kuaMT4,192.168.1.4,46031.0,192.168.1.1,53.0,udp,0.001384973526,55.0,119.0,SF,1.0,1.0,0.0,Dd,1.0,83.0,1.0,147.0,0.0,9e99f6b994d2d08d,fe99f6b994d2d08d
1723223355.55453,C0cWdC4NCLqSEfUog3,192.168.1.4,54227.0,192.168.1.1,53.0,udp,0.020381927490234,43.0,320.0,SF,1.0,1.0,0.0,Dd,1.0,71.0,1.0,348.0,0.0,4fb116b51f83fd5c,efb116b51f83fd5c
1723224981.26581,CK7iHf2851k7CCKR1j,192.168.1.4,46869.0,192.168.1.1,53.0,udp,0.009351968765258,53.0,113.0,SF,1.0,1.0,0.0,Dd,1.0,81.0,1.0,141.0,0.0,fef22fcd15d6a57d,fef22fcd15d6a57d
1723220230.904289,Cyy7fdij2J1QiM4V7,192.168.1.6,36344.0,192.168.1.4,22.0,SSH,18.08827996253968,1607.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2499.0,22.0,3238.0,1.0,,
1723225173.12778,CmGDid22GGlDfh06jd,192.168.1.4,58940.0,172.64.149.180,443.0,udp,0.107754945755004,61.0,360.0,SF,1.0,1.0,0.0,Dd,1.0,89.0,1.0,388.0,0.0,5ad9172a5d13d365,fad9172a5d13d365
1723224624.17912,CFZMNv3ng39VqWkbc1,192.168.1.4,44608.0,172.253.122.97,443.0,udp,0.018151044845581,46.0,443.0,SF,1.0,1.0,0.0,Dd,1.0,74.0,1.0,471.0,0.0,3fbc4c50686fced2,ffbc4c50686fced2
1723223961.88012,CwLK0gjWvortpImI5,192.168.1.4,58108.0,192.168.1.1,53.0,udp,0.022016048431396,43.0,240.0,SF,1.0,1.0,0.0,Dd,1.0,71.0,1.0,268.0,0.0,7ed4303e57190429,fed4303e57190429
1723221823.221447,COYU6pUwK1FtB8R6d,192.168.1.6,43036.0,192.168.1.4,22.0,SSH,18.09327006340027,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0,,
1723224935.26513,CiDXinliiruC5vdR8,192.168.1.4,34041.0,192.168.1.1,53.0,udp,0.274908065795898,52.0,114.0,SF,1.0,1.0,0.0,Dd,1.0,80.0,1.0,142.0,0.0,58de3db36df99ad8,0bf68f1036810c29
1723224744.45478,CQgEaT1yCupiLRgOcb,192.168.1.4,45102.0,172.253.63.95,443.0,udp,0.005220174789428,41.0,223.0,SF,1.0,1.0,0.0,Dd,1.0,69.0,1.0,251.0,0.0,056d3bf2c921192f,e56d3bf2c921192f
1723213186.248708,CCNFyU2woN77xqasBa,192.168.1.6,43552.0,192.168.1.4,22.0,SSH,18.08944010734558,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0,,
1723224896.4888,COrc8c1lB38abqFR3e,192.168.1.4,56908.0,192.168.1.1,53.0,udp,0.029659986495971,45.0,441.0,SF,1.0,1.0,0.0,Dd,1.0,73.0,1.0,469.0,0.0,94fb7cb12ca6296d,f4fb7cb12ca6296d
1723224352.77543,CABnH5YcVp9Bxfzqh,192.168.1.4,47106.0,172.64.155.73,443.0,tcp,10.0804479122162,2607.0,6959.0,SF,1.0,0.0,0.0,ShADadfF,15.0,3395.0,16.0,7799.0,0.0,9f9d9c90efba4f6f,011a0f7ce632db2c081b8b7eec32df338f49dc86
1723223691.5314,CbNs3J3Pk3TgVnqnLh,192.168.1.4,39136.0,192.168.1.1,53.0,udp,0.002104997634887,41.0,206.0,SF,1.0,1.0,0.0,Dd,1.0,69.0,1.0,234.0,0.0,358934859920fa1d,f58934859920fa1d
1723223570.94543,C7GvK2uWbsAF4M7Gc,192.168.1.4,45709.0,192.168.1.1,53.0,udp,60.1129930019379,2572.0,9978.0,SF,1.0,0.0,0.0,ShADadFf,18.0,3516.0,17.0,10870.0,0.0,73db0fb2a0438215,0115b0b9f38a7c60761432b9548a60cae17d78f4
1723223931.43807,CUQ5Z82ZItlX9LdBD2,192.168.1.4,39836.0,104.90.28.239,443.0,tcp,121.884430885315,3594.0,296942.0,SF,1.0,0.0,0.0,ShADadfF,124.0,10050.0,204.0,307558.0,0.0,9d35ce83bf80fee2,fd35ce83bf80fee2
1723220274.890721,CeqLOV1zZJH7EZoqDa,192.168.1.6,53750.0,192.168.1.4,22.0,SSH,18.08925700187683,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0,,
1723223206.05282,C3ybio3CrSuDmZr2Uk,192.168.1.4,58164.0,104.17.208.240,443.0,tcp,108.35508108139,2647.0,13733.0,SF,1.0,0.0,0.0,ShADadFf,22.0,3799.0,23.0,14937.0,0.0,a877d7e21937cf35,01a19d7d6b1d73c903a01f7df31d77fb1a71de9d
1723220847.882785,CpOAu73Pu8MTqnHkvf,192.168.1.6,46494.0,192.168.1.4,22.0,SSH,0.000430822372436,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0,,
1723216502.550052,CYiBaR287MXtaF0pz4,192.168.1.6,36706.0,192.168.1.4,22.0,SSH,18.08926010131836,1607.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2499.0,22.0,3238.0,1.0,,
1723224354.20663,CIlRc93IXTXiqpYF9l,192.168.1.4,46022.0,192.168.1.1,53.0,udp,0.056282043457031,3987.0,8582.0,SF,1.0,0.0,0.0,IIiishhHH,6.0,4155.0,9.0,8834.0,0.0,8aaaf6d446543b30,eaaaf6d446543b30
1723225171.86396,CUduZI3YemDyuaIa7g,192.168.1.4,36573.0,192.168.1.1,53.0,udp,421.501837015152,2422.0,5154.0,SF,1.0,0.0,0.0,ShADadFf,27.0,3834.0,24.0,6410.0,0.0,175a4e64d1e4c2f7,f75a4e64d1e4c2f7
1723215092.14674,CazjyX29yzuDtk9gu6,192.168.1.6,33714.0,192.168.1.4,22.0,SSH,16.59145498275757,1639.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2531.0,22.0,3238.0,1.0,,
1723212767.166531,CQbdqe1L1UcNdUg44,192.168.1.6,59978.0,192.168.1.4,22.0,SSH,0.005661964416503,23.0,22.0,RSTR,1.0,1.0,0.0,ShADadr,4.0,239.0,5.0,278.0,1.0,,
1723223210.7446,CnhAAGRC5z3VCurV9,192.168.1.4,33461.0,172.253.122.100,443.0,udp,2.24938797950745,2485.0,5426.0,SF,1.0,0.0,0.0,IIiiiIhhhHHhH,19.0,3481.0,16.0,6266.0,0.0,27a0afb31abe8de6,e7a0afb31abe8de6
1723213327.950197,CWpa6jBl3JPIsIXGl,192.168.1.6,45940.0,192.168.1.4,22.0,SSH,18.12240195274353,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0,,
1723215704.469975,Cvh9DQ1dlkP9unSm3,192.168.1.6,55384.0,192.168.1.4,22.0,SSH,16.58536696434021,1631.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2523.0,22.0,3238.0,1.0,,
1723225083.25058,Czu18jQZug1d8ydu8,192.168.1.4,55286.0,37.157.6.232,443.0,udp,0.009355068206787,45.0,412.0,SF,1.0,1.0,0.0,Dd,1.0,73.0,1.0,440.0,0.0,c6a739f9edcbb009,e6a739f9edcbb009
1723225015.32058,CFdOaR2LeZQ863FsE1,192.168.1.4,56986.0,192.168.1.1,53.0,udp,0.00319504737854,48.0,107.0,SF,1.0,1.0,0.0,Dd,1.0,76.0,1.0,135.0,0.0,74154d7cbf1713be,f4154d7cbf1713be
1723212907.073191,C57DMmIbiio5LehQd,192.168.1.6,60816.0,192.168.1.4,22.0,SSH,0.000670909881591,58.0,250.0,SF,1.0,1.0,0.0,Dd,1.0,86.0,1.0,278.0,1.0,,
1723222432.674787,CoJIze1vB9u0Pcx9Bj,192.168.1.4,36094.0,185.125.190.96,80.0,HTTP,18.08908700942993,1615.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2507.0,22.0,3238.0,1.0,,
1723224567.33912,CWEpcEtS98bEdzYq5,192.168.1.4,58203.0,142.251.16.156,443.0,udp,0.053896903991699,99.0,566.0,SF,1.0,1.0,0.0,Dd,1.0,127.0,1.0,594.0,0.0,9bc3fbed2a5054c5,fbc3fbed2a5054c5
1723215893.401762,CCdRiG2kZwPAyCWk45,192.168.1.6,53690.0,192.168.1.4,22.0,SSH,18.09071493148804,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0,,
1723224142.57866,CDSfjcF5NMJ9U0Ma7,192.168.1.4,37694.0,192.168.1.1,53.0,udp,0.067343950271606,50.0,569.0,SF,1.0,1.0,0.0,Dd,1.0,78.0,1.0,597.0,0.0,515ed30cb4777a29,f15ed30cb4777a29
1723225081.29681,C1EtFg1Vjt4YgIGF6,192.168.1.4,55690.0,174.137.133.32,443.0,tcp,0.057787895202636,2893.0,2295.0,RSTO,1.0,0.0,0.0,ShADadfR,8.0,3317.0,9.0,2771.0,0.0,5e8d56d2f10ee32c,fe8d56d2f10ee32c
1723214842.57618,CIwK4S3nT1Sp0FqXa1,192.168.1.4,49352.0,192.168.1.1,53.0,DNS,0.001729011535644,58.0,562.0,SF,1.0,1.0,0.0,Dd,1.0,86.0,1.0,590.0,1.0,,
1723224298.50443,CbLVk41ioodly2t0x,192.168.1.4,44837.0,192.168.1.1,53.0,udp,0.036588907241821,46.0,318.0,SF,1.0,1.0,0.0,Dd,1.0,74.0,1.0,346.0,0.0,a58dc7635ccf7851,e58dc7635ccf7851
1723225078.68346,C94lta4ZqxWyQvOzBe,192.168.1.4,38498.0,192.168.1.1,53.0,udp,0.007737159729003,49.0,259.0,SF,1.0,1.0,0.0,Dd,1.0,77.0,1.0,287.0,0.0,3dc1d9590d3babdd,fdc1d9590d3babdd
1723224297.62661,CEkw9v1BsLzxFTFnVg,192.168.1.4,49384.0,104.18.3.179,443.0,tcp,57.1694130897522,13829.0,16878.0,SF,1.0,0.0,0.0,ShADadFf,34.0,15605.0,35.0,18718.0,0.0,48d7ad4f0b2dc01f,e8d7ad4f0b2dc01f
1723223691.86036,CoFxIz42HGUIS4pDC1,192.168.1.4,53126.0,31.13.71.36,443.0,tcp,62.0345849990845,2649.0,3090.0,SF,1.0,0.0,0.0,ShADadFf,14.0,3385.0,13.0,3774.0,0.0,b801c3e6d3f0200f,01df2737cd46079382dea537984628432cb1e10d
1723223387.88873,CPnEtV2ErKgyL61mk,192.168.1.4,42077.0,192.168.1.1,53.0,udp,0.001628160476684,56.0,117.0,SF,1.0,1.0,0.0,Dd,1.0,84.0,1.0,145.0,0.0,73db0fb2a0438215,0115b0b9f38a7c60761432b9548a60cae17d78f4
1723214590.465906,CnsmpR44biQ4sxMmg,192.168.1.6,53802.0,192.168.1.4,22.0,SSH,18.0876100063324,1623.0,2086.0,SF,1.0,1.0,0.0,ShADadFf,17.0,2515.0,22.0,3238.0,1.0,,
1723223629.94083,COgX4i4cAy5EY5cRqk,192.168.1.4,43744.0,23.213.74.28,443.0,tcp,120.733782052994,2774.0,133667.0,SF,1.0,0.0,0.0,ShADadfF,66.0,6214.0,110.0,139395.0,0.0,3fbc4c50686fced2,ffbc4c50686fced2
1723224296.46768,COytPJ3HLxqaB2Olad,192.168.1.4,35178.0,68.67.160.75,443.0,udp,0.0,6603.0,52020.0,SF,0.0,0.0,0.0,Dd,43.0,7807.0,64.0,53812.0,0.0,4d5998f4f7d2ba69,ed5998f4f7d2ba69
1723225076.06655,CCmTDE24GPfJVNOdf4,192.168.1.4,53145.0,192.168.1.1,53.0,udp,0.002624034881591,58.0,139.0,SF,1.0,1.0,0.0,Dd,1.0,86.0,1.0,167.0,0.0,43e421549c1d9565,1502010162d59e92b527cf9d8e2012644d3f4239
1723225078.3192,CqXLmENVbfFomnCEk,192.168.1.4,41584.0,172.253.122.132,443.0,udp,0.020844936370849,60.0,121.0,SF,1.0,1.0,0.0,Dd,1.0,88.0,1.0,149.0,0.0,af44334d8ef638e1,01fdd9cc01397cf284fdbfcc2d396de56c8af45b
1723224533.99099,CCDXtcmLUAwhFd98h,192.168.1.4,45415.0,192.168.1.1,53.0,udp,0.052922964096069,50.0,456.0,SF,1.0,1.0,0.0,Dd,1.0,78.0,1.0,484.0,0.0,cbb661a6f5da7df1,ebb661a6f5da7df1
1723225078.83389,CeK7XJ38CZk7HqVK85,192.168.1.4,39698.0,45.76.14.250,443.0,udp,0.098495006561279,3617.0,38326.0,SF,1.0,0.0,0.0,Dd,22.0,4233.0,35.0,39306.0,0.0,a36c8c3799add565,e36c8c3799add565
1723223720.60686,C2Cpct37xmpWQVt9Pg,192.168.1.4,55682.0,192.168.1.1,53.0,udp,0.016629934310913,51.0,201.0,SF,1.0,1.0,0.0,Dd,1.0,79.0,1.0,229.0,0.0,ee9eefdf607ae9c4,ee9eefdf607ae9c4
