ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1720727020.360374,CbPmSD2Ol0lsn8n7x7,192.168.1.6,51990.0,192.168.1.4,21.0,tcp,10.097921133041382,121.0,188.0,SF,1.0,1.0,0.0,ShAdDafrF,18.0,1065.0,17.0,1056.0,FTP
1720726014.905538,Cxomxs20cNzHo3fX5a,192.168.1.4,37743.0,192.168.1.1,53.0,udp,10.097921133041382,121.0,188.0,SF,1.0,1.0,0.0,ShAdDafrF,18.0,1065.0,17.0,1056.0,DNS
1720726771.917577,CFvw9dhS7oIB5Csf9,192.168.1.4,43135.0,35.190.10.96,443.0,udp,10.097921133041382,121.0,188.0,SF,1.0,1.0,0.0,ShAdDafrF,18.0,1065.0,17.0,1056.0,HTTPS
1720725956.234527,CIwxsD2YUGMioclYya,192.168.1.4,41800.0,13.224.214.20,443.0,tcp,100.09382677078248,2869.0,22868.0,SF,1.0,0.0,0.0,ShADadFf,24.0,4125.0,25.0,24176.0,HTTPS
1720726850.923322,CmCBBA15lIe7bOGuv3,192.168.1.6,37764.0,192.168.1.4,21.0,tcp,10.702357053756714,121.0,188.0,SF,1.0,1.0,0.0,ShAdDafrF,18.0,1065.0,17.0,1056.0,FTP
1720725987.851113,COEEIO3qUkPxhXK0y7,192.168.1.4,45520.0,52.4.18.95,443.0,tcp,60.049176931381226,2527.0,6128.0,SF,1.0,0.0,0.0,ShADadfF,17.0,3419.0,15.0,6916.0,HTTPS
1720726951.912435,CcRXp62maN8BbRBpxd,192.168.1.4,49713.0,192.168.1.1,53.0,udp,0.093556880950927,42.0,99.0,SF,1.0,1.0,0.0,Dd,1.0,70.0,1.0,127.0,DNS
1720727583.334001,Cyc8dp26enEiNsHCP5,192.168.1.4,42879.0,192.168.1.1,53.0,udp,0.002445936203002,55.0,55.0,SF,1.0,1.0,0.0,Dd,1.0,83.0,1.0,83.0,DNS
1720726712.200084,CMZhe51u0QE43mwpd7,192.168.1.4,38043.0,192.168.1.1,53.0,udp,0.001333951950073,52.0,113.0,SF,1.0,1.0,0.0,Dd,1.0,80.0,1.0,141.0,DNS
1720726712.625844,C36K0x4rYBfxLo9Zp8,192.168.1.4,44748.0,23.204.254.168,443.0,tcp,121.44102311134338,2714.0,12234.0,SF,1.0,0.0,0.0,ShADadtfF,24.0,4030.0,23.0,14009.0,HTTPS
